published_fy,pref_code,pref_name,area_code,area_name,record_id,source_sheet,source_row,facility_seq,facility_name,municipality
R7,15,新潟県,1502,新潟,R7-1502-49,1502新潟県新潟,49,36,新潟県はまぐみ小児療育センター,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-50,1502新潟県新潟,50,37,新潟県立津川病院,阿賀町
R7,15,新潟県,1502,新潟,R7-1502-51,1502新潟県新潟,51,38,聖園病院,新潟市西区
R7,15,新潟県,1502,新潟,R7-1502-52,1502新潟県新潟,52,39,末広橋病院,新潟市東区
R7,15,新潟県,1502,新潟,R7-1502-53,1502新潟県新潟,53,40,竹山病院,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-54,1502新潟県新潟,54,41,医療法人社団源川産婦人科クリニック,新潟市東区
R7,15,新潟県,1502,新潟,R7-1502-55,1502新潟県新潟,55,42,医療法人社団ロイヤルハートクリニック,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-56,1502新潟県新潟,56,43,エンゼルマザークリニック,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-57,1502新潟県新潟,57,44,大森内科医院,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-58,1502新潟県新潟,58,45,新津産科婦人科クリニック,新潟市江南区
R7,15,新潟県,1502,新潟,R7-1502-59,1502新潟県新潟,59,46,新潟レディースライフクリニック,新潟市秋葉区
R7,15,新潟県,1502,新潟,R7-1502-60,1502新潟県新潟,60,47,恩田整形外科医院,阿賀野市
R7,15,新潟県,1502,新潟,R7-1502-61,1502新潟県新潟,61,48,本多レディースクリニック,新潟市東区
R7,15,新潟県,1502,新潟,R7-1502-62,1502新潟県新潟,62,49,渡辺記念クリニック,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-63,1502新潟県新潟,63,50,荒川レディースクリニック,新潟市西蒲区
R7,15,新潟県,1502,新潟,R7-1502-64,1502新潟県新潟,64,51,とくなが女性クリニック,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-65,1502新潟県新潟,65,52,すずき産科婦人科クリニック,新潟市西区
R7,15,新潟県,1502,新潟,R7-1502-66,1502新潟県新潟,66,53,松田眼科医院,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-67,1502新潟県新潟,67,54,明生堂アイクリニック,新潟市東区
R7,15,新潟県,1502,新潟,R7-1502-68,1502新潟県新潟,68,55,山口眼科医院,新潟市中央区
R7,15,新潟県,1502,新潟,R7-1502-69,1502新潟県新潟,69,56,小林整形外科,新潟市江南区
R7,15,新潟県,1502,新潟,R7-1502-70,1502新潟県新潟,70,57,松波クリニック,
R7,15,新潟県,1503,県央,R7-1503-14,1503新潟県県央,14,1,済生会新潟県央基幹病院,三条市
R7,15,新潟県,1503,県央,R7-1503-15,1503新潟県県央,15,2,三之町病院,三条市
R7,15,新潟県,1503,県央,R7-1503-16,1503新潟県県央,16,3,新潟県立吉田病院,燕市
R7,15,新潟県,1503,県央,R7-1503-17,1503新潟県県央,17,4,済生会三条病院,三条市
R7,15,新潟県,1503,県央,R7-1503-18,1503新潟県県央,18,5,かもしか病院,三条市
R7,15,新潟県,1503,県央,R7-1503-19,1503新潟県県央,19,6,富永草野病院,三条市
R7,15,新潟県,1503,県央,R7-1503-20,1503新潟県県央,20,7,新潟県立加茂病院,加茂市
R7,15,新潟県,1503,県央,R7-1503-21,1503新潟県県央,21,8,三条東病院,三条市
R7,15,新潟県,1503,県央,R7-1503-22,1503新潟県県央,22,9,さくらクリニック,加茂市
R7,15,新潟県,1503,県央,R7-1503-23,1503新潟県県央,23,10,塚野目診療所,三条市
R7,15,新潟県,1503,県央,R7-1503-24,1503新潟県県央,24,11,大溪外科医院,三条市
R7,15,新潟県,1503,県央,R7-1503-25,1503新潟県県央,25,12,レディスクリニック石黒,
R7,15,新潟県,1504,中越,R7-1504-14,1504新潟県中越,14,1,長岡赤十字病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-15,1504新潟県中越,15,2,厚生連長岡中央綜合病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-16,1504新潟県中越,16,3,立川綜合病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-17,1504新潟県中越,17,4,立川ﾒﾃﾞｨｶﾙｾﾝﾀｰ悠遊健康村病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-18,1504新潟県中越,18,5,国立病院機構 新潟病院,柏崎市
R7,15,新潟県,1504,中越,R7-1504-19,1504新潟県中越,19,6,厚生連柏崎総合医療センター,柏崎市
R7,15,新潟県,1504,中越,R7-1504-20,1504新潟県中越,20,7,長岡西病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-21,1504新潟県中越,21,8,厚生連 小千谷総合病院,小千谷市
R7,15,新潟県,1504,中越,R7-1504-22,1504新潟県中越,22,9,小千谷さくら病院,小千谷市
R7,15,新潟県,1504,中越,R7-1504-23,1504新潟県中越,23,10,長岡療育園,長岡市
R7,15,新潟県,1504,中越,R7-1504-24,1504新潟県中越,24,11,吉田病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-25,1504新潟県中越,25,12,長岡保養園,長岡市
R7,15,新潟県,1504,中越,R7-1504-26,1504新潟県中越,26,13,見附市立病院,見附市
R7,15,新潟県,1504,中越,R7-1504-27,1504新潟県中越,27,14,立川ﾒﾃﾞｨｶﾙｾﾝﾀｰ柏崎厚生病院,柏崎市
R7,15,新潟県,1504,中越,R7-1504-28,1504新潟県中越,28,15,三島病院,長岡市
R7,15,新潟県,1504,中越,R7-1504-29,1504新潟県中越,29,16,柏崎中央病院,柏崎市
R7,15,新潟県,1504,中越,R7-1504-30,1504新潟県中越,30,17,八幡産科婦人科医院,長岡市
R7,15,新潟県,1504,中越,R7-1504-31,1504新潟県中越,31,18,長岡眼科医院,長岡市
R7,15,新潟県,1505,魚沼,R7-1505-14,1505新潟県魚沼,14,1,新潟大学地域医療教育センター・魚沼基幹病院,南魚沼市
R7,15,新潟県,1505,魚沼,R7-1505-15,1505新潟県魚沼,15,2,新潟県立十日町病院,十日町市
R7,15,新潟県,1505,魚沼,R7-1505-16,1505新潟県魚沼,16,3,国民健康保険魚沼市立小出病院,魚沼市
R7,15,新潟県,1505,魚沼,R7-1505-17,1505新潟県魚沼,17,4,南魚沼市民病院,南魚沼市
R7,15,新潟県,1505,魚沼,R7-1505-18,1505新潟県魚沼,18,5,齋藤記念病院,南魚沼市
R7,15,新潟県,1505,魚沼,R7-1505-19,1505新潟県魚沼,19,6,町立津南病院,津南町
R7,15,新潟県,1505,魚沼,R7-1505-20,1505新潟県魚沼,20,7,新潟県立松代病院,十日町市
R7,15,新潟県,1505,魚沼,R7-1505-21,1505新潟県魚沼,21,8,町立湯沢病院,湯沢町
R7,15,新潟県,1505,魚沼,R7-1505-22,1505新潟県魚沼,22,9,医療法人社団 山口医院,十日町市
R7,15,新潟県,1505,魚沼,R7-1505-23,1505新潟県魚沼,23,10,たかき医院,十日町市
R7,15,新潟県,1505,魚沼,R7-1505-24,1505新潟県魚沼,24,11,藤島眼科医院,南魚沼市
R7,15,新潟県,1505,魚沼,R7-1505-25,1505新潟県魚沼,25,12,萌気園浦佐診療所,南魚沼市
R7,15,新潟県,1506,上越,R7-1506-14,1506新潟県上越,14,1,新潟県立中央病院,上越市
R7,15,新潟県,1506,上越,R7-1506-15,1506新潟県上越,15,2,厚生連上越総合病院,上越市
R7,15,新潟県,1506,上越,R7-1506-16,1506新潟県上越,16,3,上越地域医療センター病院,上越市
R7,15,新潟県,1506,上越,R7-1506-17,1506新潟県上越,17,4,厚生連糸魚川総合病院,糸魚川市
R7,15,新潟県,1506,上越,R7-1506-18,1506新潟県上越,18,5,独立行政法人国立病院機構さいがた医療センター,上越市
R7,15,新潟県,1506,上越,R7-1506-19,1506新潟県上越,19,6,知命堂病院,上越市
R7,15,新潟県,1506,上越,R7-1506-20,1506新潟県上越,20,7,厚生連けいなん総合病院,妙高市
R7,15,新潟県,1506,上越,R7-1506-21,1506新潟県上越,21,8,よしだ病院,糸魚川市
R7,15,新潟県,1506,上越,R7-1506-22,1506新潟県上越,22,9,新潟県立柿崎病院,上越市
R7,15,新潟県,1506,上越,R7-1506-23,1506新潟県上越,23,10,新潟県立妙高病院,妙高市
R7,15,新潟県,1506,上越,R7-1506-24,1506新潟県上越,24,11,城北レディースクリニック,上越市
R7,15,新潟県,1506,上越,R7-1506-25,1506新潟県上越,25,12,上田レディースクリニック,上越市
R7,15,新潟県,1506,上越,R7-1506-26,1506新潟県上越,26,13,上越市国民健康保険くろかわ診療所,上越市
R7,15,新潟県,1506,上越,R7-1506-27,1506新潟県上越,27,14,医療法人社団大島クリニック,上越市
R7,15,新潟県,1506,上越,R7-1506-28,1506新潟県上越,28,15,石田眼科医院,
R7,15,新潟県,1507,佐渡,R7-1507-14,1507新潟県佐渡,14,1,厚生連佐渡総合病院,佐渡市
R7,15,新潟県,1507,佐渡,R7-1507-15,1507新潟県佐渡,15,2,佐渡市立両津病院,佐渡市
R7,15,新潟県,1507,佐渡,R7-1507-16,1507新潟県佐渡,16,3,佐渡市立相川診療所,佐渡市
R7,16,富山県,1601,新川,R7-1601-14,1601富山県新川,14,1,黒部市民病院,黒部市
R7,16,富山県,1601,新川,R7-1601-15,1601富山県新川,15,2,富山労災病院,魚津市
R7,16,富山県,1601,新川,R7-1601-16,1601富山県新川,16,3,深川病院,魚津市
R7,16,富山県,1601,新川,R7-1601-17,1601富山県新川,17,4,医療法人社団平成会桜井病院,黒部市
R7,16,富山県,1601,新川,R7-1601-18,1601富山県新川,18,5,あさひ総合病院,朝日町
R7,16,富山県,1601,新川,R7-1601-19,1601富山県新川,19,6,黒部温泉病院,黒部市
R7,16,富山県,1601,新川,R7-1601-20,1601富山県新川,20,7,医療法人新川病院,魚津市
R7,16,富山県,1601,新川,R7-1601-21,1601富山県新川,21,8,魚津病院,魚津市
R7,16,富山県,1601,新川,R7-1601-22,1601富山県新川,22,9,坂東病院,朝日町
R7,16,富山県,1601,新川,R7-1601-23,1601富山県新川,23,10,池田リハビリテーション病院,黒部市
R7,16,富山県,1601,新川,R7-1601-24,1601富山県新川,24,11,丸川病院,入善町
R7,16,富山県,1601,新川,R7-1601-25,1601富山県新川,25,12,あわの産婦人科医院,入善町
R7,16,富山県,1601,新川,R7-1601-26,1601富山県新川,26,13,医療法人社団　明清会　新田眼科,入善町
R7,16,富山県,1601,新川,R7-1601-27,1601富山県新川,27,14,松本眼科医院,魚津市
R7,16,富山県,1602,富山,R7-1602-14,1602富山県富山,14,1,富山県立中央病院,富山市
R7,16,富山県,1602,富山,R7-1602-15,1602富山県富山,15,2,国立大学法人富山大学附属病院,富山市
R7,16,富山県,1602,富山,R7-1602-16,1602富山県富山,16,3,富山市立富山市民病院,富山市
R7,16,富山県,1602,富山,R7-1602-17,1602富山県富山,17,4,富山赤十字病院,富山市
R7,16,富山県,1602,富山,R7-1602-18,1602富山県富山,18,5,独立行政法人国立病院機構富山病院,富山市
R7,16,富山県,1602,富山,R7-1602-19,1602富山県富山,19,6,富山県済生会富山病院,富山市
R7,16,富山県,1602,富山,R7-1602-20,1602富山県富山,20,7,富山県リハビリテーション病院・こども支援センター,富山市
R7,16,富山県,1602,富山,R7-1602-21,1602富山県富山,21,8,野村病院,富山市
R7,16,富山県,1602,富山,R7-1602-22,1602富山県富山,22,9,富山県厚生農業協同組合連合会滑川病院,滑川市
R7,16,富山県,1602,富山,R7-1602-23,1602富山県富山,23,10,富山西総合病院,富山市
R7,16,富山県,1602,富山,R7-1602-24,1602富山県富山,24,11,医療法人社団城南会富山城南病院,富山市
R7,16,富山県,1602,富山,R7-1602-25,1602富山県富山,25,12,富山医療生活協同組合富山協立病院,富山市
R7,16,富山県,1602,富山,R7-1602-26,1602富山県富山,26,13,友愛温泉病院,富山市
R7,16,富山県,1602,富山,R7-1602-27,1602富山県富山,27,14,かみいち総合病院,上市町
R7,16,富山県,1602,富山,R7-1602-28,1602富山県富山,28,15,流杉病院,富山市
R7,16,富山県,1602,富山,R7-1602-29,1602富山県富山,29,16,富山西リハビリテーション病院,富山市
R7,16,富山県,1602,富山,R7-1602-30,1602富山県富山,30,17,いま泉病院,富山市
R7,16,富山県,1602,富山,R7-1602-31,1602富山県富山,31,18,西能病院,富山市
R7,16,富山県,1602,富山,R7-1602-32,1602富山県富山,32,19,三輪病院,富山市
R7,16,富山県,1602,富山,R7-1602-33,1602富山県富山,33,20,清幸会島田病院,富山市
R7,16,富山県,1602,富山,R7-1602-34,1602富山県富山,34,21,医療法人北聖病院,富山市
R7,16,富山県,1602,富山,R7-1602-35,1602富山県富山,35,22,西能みなみ病院,富山市
R7,16,富山県,1602,富山,R7-1602-36,1602富山県富山,36,23,横田記念病院,富山市
R7,16,富山県,1602,富山,R7-1602-37,1602富山県富山,37,24,アルペンリハビリテーション病院,富山市
R7,16,富山県,1602,富山,R7-1602-38,1602富山県富山,38,25,藤木病院,立山町
R7,16,富山県,1602,富山,R7-1602-39,1602富山県富山,39,26,あゆみの郷,富山市
R7,16,富山県,1602,富山,R7-1602-40,1602富山県富山,40,27,不二越病院,富山市
R7,16,富山県,1602,富山,R7-1602-41,1602富山県富山,41,28,誠友病院,富山市
R7,16,富山県,1602,富山,R7-1602-42,1602富山県富山,42,29,うおざきファミリー病院,富山市
R7,16,富山県,1602,富山,R7-1602-43,1602富山県富山,43,30,政岡内科病院,富山市
R7,16,富山県,1602,富山,R7-1602-44,1602富山県富山,44,31,吉見病院,滑川市
R7,16,富山県,1602,富山,R7-1602-45,1602富山県富山,45,32,富山市立富山まちなか病院,富山市
R7,16,富山県,1602,富山,R7-1602-46,1602富山県富山,46,33,おおやま病院,富山市
R7,16,富山県,1602,富山,R7-1602-47,1602富山県富山,47,34,チューリップ長江病院,富山市
R7,16,富山県,1602,富山,R7-1602-48,1602富山県富山,48,35,栗山病院,富山市
R7,16,富山県,1602,富山,R7-1602-49,1602富山県富山,49,36,佐伯病院,富山市
R7,16,富山県,1602,富山,R7-1602-50,1602富山県富山,50,37,長谷川病院,富山市
R7,16,富山県,1602,富山,R7-1602-51,1602富山県富山,51,38,みなみの星病院,富山市
R7,16,富山県,1602,富山,R7-1602-52,1602富山県富山,52,39,成和病院,富山市
R7,16,富山県,1602,富山,R7-1602-53,1602富山県富山,53,40,萩野病院,富山市
R7,16,富山県,1602,富山,R7-1602-54,1602富山県富山,54,41,月岡クリニック,富山市
R7,16,富山県,1602,富山,R7-1602-55,1602富山県富山,55,42,本江整形外科医院,富山市
R7,16,富山県,1602,富山,R7-1602-56,1602富山県富山,56,43,すぎき整形外科,富山市
R7,16,富山県,1602,富山,R7-1602-57,1602富山県富山,57,44,岡田産科婦人科,富山市
R7,16,富山県,1602,富山,R7-1602-58,1602富山県富山,58,45,なかしま産婦人科,富山市
R7,16,富山県,1602,富山,R7-1602-59,1602富山県富山,59,46,吉本レディースクリニック,富山市
R7,16,富山県,1602,富山,R7-1602-60,1602富山県富山,60,47,かんすいこうえんレディースクリニック,富山市
R7,16,富山県,1602,富山,R7-1602-61,1602富山県富山,61,48,片山眼科医院,富山市
R7,16,富山県,1602,富山,R7-1602-62,1602富山県富山,62,49,根塚整形外科・スポーツクリニック,富山市
R7,16,富山県,1602,富山,R7-1602-63,1602富山県富山,63,50,山田祐司眼科医院,富山市
R7,16,富山県,1602,富山,R7-1602-64,1602富山県富山,64,51,ますだ眼科医院,富山市
R7,16,富山県,1602,富山,R7-1602-65,1602富山県富山,65,52,三川クリニック,富山市
R7,16,富山県,1602,富山,R7-1602-66,1602富山県富山,66,53,石坂眼科医院,滑川市
R7,16,富山県,1602,富山,R7-1602-67,1602富山県富山,67,54,医療法人社団若葉会 高重記念クリニック,富山市
R7,16,富山県,1603,高岡,R7-1603-14,1603富山県高岡,14,1,富山県厚生農業協同組合連合会高岡病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-15,1603富山県高岡,15,2,高岡市民病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-16,1603富山県高岡,16,3,富山県済生会 高岡病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-17,1603富山県高岡,17,4,金沢医科大学氷見市民病院,氷見市
R7,16,富山県,1603,高岡,R7-1603-18,1603富山県高岡,18,5,独立行政法人地域医療機能推進機構高岡ふしき病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-19,1603富山県高岡,19,6,射水市民病院,射水市
R7,16,富山県,1603,高岡,R7-1603-20,1603富山県高岡,20,7,医療法人光ケ丘病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-21,1603富山県高岡,21,8,サンバリー福岡病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-22,1603富山県高岡,22,9,サンバリー高岡病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-23,1603富山県高岡,23,10,真生会富山病院,射水市
R7,16,富山県,1603,高岡,R7-1603-24,1603富山県高岡,24,11,大島くるみ病院,射水市
R7,16,富山県,1603,高岡,R7-1603-25,1603富山県高岡,25,12,医療法人高岡みなみハートセンターみなみの杜病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-26,1603富山県高岡,26,13,医療法人社団整志会沢田記念高岡整志会病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-27,1603富山県高岡,27,14,陽和温泉病院,氷見市
R7,16,富山県,1603,高岡,R7-1603-28,1603富山県高岡,28,15,あさなぎ病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-29,1603富山県高岡,29,16,医療法人 財団正友会 中村記念病院,氷見市
R7,16,富山県,1603,高岡,R7-1603-30,1603富山県高岡,30,17,医療法人万葉病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-31,1603富山県高岡,31,18,姫野病院,射水市
R7,16,富山県,1603,高岡,R7-1603-32,1603富山県高岡,32,19,医療法人社団桑山会丹保病院,高岡市
R7,16,富山県,1603,高岡,R7-1603-33,1603富山県高岡,33,20,市野瀬和田内科医院,高岡市
R7,16,富山県,1603,高岡,R7-1603-34,1603富山県高岡,34,21,雨晴クリニック,高岡市
R7,16,富山県,1603,高岡,R7-1603-35,1603富山県高岡,35,22,白石整形外科医院,氷見市
R7,16,富山県,1603,高岡,R7-1603-36,1603富山県高岡,36,23,レディースクリニックむらた,射水市
R7,16,富山県,1603,高岡,R7-1603-37,1603富山県高岡,37,24,吉江レデイスクリニック,高岡市
R7,16,富山県,1603,高岡,R7-1603-38,1603富山県高岡,38,25,おとぎの森レディースクリニック,高岡市
R7,16,富山県,1603,高岡,R7-1603-39,1603富山県高岡,39,26,佐伯レディースクリニック,氷見市
R7,16,富山県,1603,高岡,R7-1603-40,1603富山県高岡,40,27,高陵クリニック,高岡市
R7,16,富山県,1603,高岡,R7-1603-41,1603富山県高岡,41,28,高岡駅南クリニック,高岡市
R7,16,富山県,1603,高岡,R7-1603-42,1603富山県高岡,42,29,上野医院,高岡市
R7,16,富山県,1603,高岡,R7-1603-43,1603富山県高岡,43,30,たちなみ歯科口腔外科クリニック,射水市
R7,16,富山県,1604,砺波,R7-1604-14,1604富山県砺波,14,1,市立砺波総合病院,砺波市
R7,16,富山県,1604,砺波,R7-1604-15,1604富山県砺波,15,2,公立学校共済組合北陸中央病院,小矢部市
R7,16,富山県,1604,砺波,R7-1604-16,1604富山県砺波,16,3,南砺市民病院,南砺市
R7,16,富山県,1604,砺波,R7-1604-17,1604富山県砺波,17,4,公立南砺中央病院,南砺市
R7,16,富山県,1604,砺波,R7-1604-18,1604富山県砺波,18,5,独立行政法人国立病院機構北陸病院,南砺市
R7,16,富山県,1604,砺波,R7-1604-19,1604富山県砺波,19,6,ふくの若葉病院,南砺市
R7,16,富山県,1604,砺波,R7-1604-20,1604富山県砺波,20,7,あおい病院,砺波市
R7,16,富山県,1604,砺波,R7-1604-21,1604富山県砺波,21,8,砺波サンシャイン病院,砺波市
R7,16,富山県,1604,砺波,R7-1604-22,1604富山県砺波,22,9,となみ三輪病院,砺波市
R7,16,富山県,1604,砺波,R7-1604-23,1604富山県砺波,23,10,砺波誠友病院,砺波市
R7,16,富山県,1604,砺波,R7-1604-24,1604富山県砺波,24,11,つざわ津田病院,小矢部市
R7,16,富山県,1604,砺波,R7-1604-25,1604富山県砺波,25,12,西野内科病院,小矢部市
R7,16,富山県,1604,砺波,R7-1604-26,1604富山県砺波,26,13,太田病院,小矢部市
R7,16,富山県,1604,砺波,R7-1604-27,1604富山県砺波,27,14,吉岡整形外科,南砺市
R7,16,富山県,1604,砺波,R7-1604-28,1604富山県砺波,28,15,津田産婦人科医院,砺波市
R7,17,石川県,1701,南加賀,R7-1701-14,1701石川県南加賀,14,1,国民健康保険 小松市民病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-15,1701石川県南加賀,15,2,加賀市医療センター,加賀市
R7,17,石川県,1701,南加賀,R7-1701-16,1701石川県南加賀,16,3,独立行政法人国立病院機構石川病院,加賀市
R7,17,石川県,1701,南加賀,R7-1701-17,1701石川県南加賀,17,4,特定医療法人社団 勝木会 やわたメディカルセンター,小松市
R7,17,石川県,1701,南加賀,R7-1701-18,1701石川県南加賀,18,5,医療法人社団和楽仁 芳珠記念病院,能美市
R7,17,石川県,1701,南加賀,R7-1701-19,1701石川県南加賀,19,6,医療法人社団慈豊会 久藤総合病院,加賀市
R7,17,石川県,1701,南加賀,R7-1701-20,1701石川県南加賀,20,7,国民健康保険 能美市立病院,能美市
R7,17,石川県,1701,南加賀,R7-1701-21,1701石川県南加賀,21,8,医療法人社団さくら会 森田病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-22,1701石川県南加賀,22,9,寺井病院,能美市
R7,17,石川県,1701,南加賀,R7-1701-23,1701石川県南加賀,23,10,小松こども医療福祉センター,小松市
R7,17,石川県,1701,南加賀,R7-1701-24,1701石川県南加賀,24,11,小松ソフィア病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-25,1701石川県南加賀,25,12,東野病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-26,1701石川県南加賀,26,13,医療法人社団 岡本会 岡本病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-27,1701石川県南加賀,27,14,医療法人社団松陽東病院,小松市
R7,17,石川県,1701,南加賀,R7-1701-28,1701石川県南加賀,28,15,湯浅医院,小松市
R7,17,石川県,1701,南加賀,R7-1701-29,1701石川県南加賀,29,16,医療法人社団 加賀白山会 板谷医院,加賀市
R7,17,石川県,1701,南加賀,R7-1701-30,1701石川県南加賀,30,17,渋谷医院,加賀市
R7,17,石川県,1701,南加賀,R7-1701-31,1701石川県南加賀,31,18,恵愛みらいクリニック,小松市
R7,17,石川県,1701,南加賀,R7-1701-32,1701石川県南加賀,32,19,あらきクリニック,小松市
R7,17,石川県,1701,南加賀,R7-1701-33,1701石川県南加賀,33,20,田谷泌尿器科医院,小松市
R7,17,石川県,1701,南加賀,R7-1701-34,1701石川県南加賀,34,21,川北レイクサイドクリニック,小松市
R7,17,石川県,1701,南加賀,R7-1701-35,1701石川県南加賀,35,22,眼科わじま医院,小松市
R7,17,石川県,1701,南加賀,R7-1701-36,1701石川県南加賀,36,23,おかやま眼科医院,小松市
R7,17,石川県,1701,南加賀,R7-1701-37,1701石川県南加賀,37,24,医療法人社団上田眼科医院,能美市
R7,17,石川県,1701,南加賀,R7-1701-38,1701石川県南加賀,38,25,永遠幸レディスクリニック,小松市
R7,17,石川県,1702,石川中央,R7-1702-14,1702石川県石川中央,14,1,国立大学法人金沢大学附属病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-15,1702石川県石川中央,15,2,金沢医科大学病院,内灘町
R7,17,石川県,1702,石川中央,R7-1702-16,1702石川県石川中央,16,3,石川県立中央病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-17,1702石川県石川中央,17,4,独立行政法人国立病院機構金沢医療センター,金沢市
R7,17,石川県,1702,石川中央,R7-1702-18,1702石川県石川中央,18,5,医療法人社団浅ノ川 浅ノ川総合病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-19,1702石川県石川中央,19,6,医療法人社団浅ノ川千木病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-20,1702石川県石川中央,20,7,独立行政法人国立病院機構医王病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-21,1702石川県石川中央,21,8,公益社団法人石川勤労者医療協会 城北病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-22,1702石川県石川中央,22,9,金沢市立病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-23,1702石川県石川中央,23,10,公立松任石川中央病院,白山市
R7,17,石川県,1702,石川中央,R7-1702-24,1702石川県石川中央,24,11,金沢赤十字病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-25,1702石川県石川中央,25,12,石川県済生会金沢病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-26,1702石川県石川中央,26,13,独立行政法人地域医療機能推進機構金沢病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-27,1702石川県石川中央,27,14,医療法人社団和宏会大手町病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-28,1702石川県石川中央,28,15,医療法人社団浅ノ川 金沢脳神経外科病院,野々市市
R7,17,石川県,1702,石川中央,R7-1702-29,1702石川県石川中央,29,16,医療法人社団浅ノ川 心臓血管センター金沢循環器病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-30,1702石川県石川中央,30,17,医療法人社団和宏会 敬愛病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-31,1702石川県石川中央,31,18,医療法人社団博友会 金沢西病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-32,1702石川県石川中央,32,19,公立つるぎ病院,白山市
R7,17,石川県,1702,石川中央,R7-1702-33,1702石川県石川中央,33,20,みらい病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-34,1702石川県石川中央,34,21,医療法人社団 中央会 金沢有松病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-35,1702石川県石川中央,35,22,医療法人社団芙蓉会 二ツ屋病院,かほく市
R7,17,石川県,1702,石川中央,R7-1702-36,1702石川県石川中央,36,23,国家公務員共済組合連合会 北陸病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-37,1702石川県石川中央,37,24,医療法人社団白銀会 林病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-38,1702石川県石川中央,38,25,南ケ丘病院,野々市市
R7,17,石川県,1702,石川中央,R7-1702-39,1702石川県石川中央,39,26,金沢古府記念病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-40,1702石川県石川中央,40,27,金沢こども医療福祉センター,金沢市
R7,17,石川県,1702,石川中央,R7-1702-41,1702石川県石川中央,41,28,すずみが丘病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-42,1702石川県石川中央,42,29,社会医療法人財団董仙会 恵寿金沢病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-43,1702石川県石川中央,43,30,木島病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-44,1702石川県石川中央,44,31,内灘温泉病院,内灘町
R7,17,石川県,1702,石川中央,R7-1702-45,1702石川県石川中央,45,32,医療法人社団 瑞穂会 みずほ病院,津幡町
R7,17,石川県,1702,石川中央,R7-1702-46,1702石川県石川中央,46,33,整形外科米澤病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-47,1702石川県石川中央,47,34,安田内科病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-48,1702石川県石川中央,48,35,川北病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-49,1702石川県石川中央,49,36,小池病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-50,1702石川県石川中央,50,37,石川療育センター,金沢市
R7,17,石川県,1702,石川中央,R7-1702-51,1702石川県石川中央,51,38,金沢聖霊総合病院,金沢市
R7,17,石川県,1702,石川中央,R7-1702-52,1702石川県石川中央,52,39,石野病院,金沢市
