published_fy,pref_code,pref_name,bed_function,series,year,beds
R7,21,岐阜県,慢性期,実績,2023,3240
R7,21,岐阜県,慢性期,実績,2024,3041
R7,21,岐阜県,慢性期,実績,2025,2776
R7,21,岐阜県,慢性期,見込量,2026,2710
R7,21,岐阜県,慢性期,必要数,2025,2729
R7,22,静岡県,合計,実績,2015,32013
R7,22,静岡県,合計,実績,2018,32097
R7,22,静岡県,合計,実績,2019,31317
R7,22,静岡県,合計,実績,2020,30581
R7,22,静岡県,合計,実績,2021,30479
R7,22,静岡県,合計,実績,2022,30399
R7,22,静岡県,合計,実績,2023,30110
R7,22,静岡県,合計,実績,2024,29841
R7,22,静岡県,合計,実績,2025,29052
R7,22,静岡県,合計,見込量,2026,28863
R7,22,静岡県,合計,必要数,2025,26584
R7,22,静岡県,高度急性期,実績,2015,4970
R7,22,静岡県,高度急性期,実績,2018,4969
R7,22,静岡県,高度急性期,実績,2019,4850
R7,22,静岡県,高度急性期,実績,2020,5293
R7,22,静岡県,高度急性期,実績,2021,5300
R7,22,静岡県,高度急性期,実績,2022,5235
R7,22,静岡県,高度急性期,実績,2023,4972
R7,22,静岡県,高度急性期,実績,2024,5148
R7,22,静岡県,高度急性期,実績,2025,5065
R7,22,静岡県,高度急性期,見込量,2026,4981
R7,22,静岡県,高度急性期,必要数,2025,3160
R7,22,静岡県,急性期,実績,2015,13413
R7,22,静岡県,急性期,実績,2018,12983
R7,22,静岡県,急性期,実績,2019,12747
R7,22,静岡県,急性期,実績,2020,12388
R7,22,静岡県,急性期,実績,2021,12157
R7,22,静岡県,急性期,実績,2022,12197
R7,22,静岡県,急性期,実績,2023,12345
R7,22,静岡県,急性期,実績,2024,11935
R7,22,静岡県,急性期,実績,2025,11542
R7,22,静岡県,急性期,見込量,2026,11442
R7,22,静岡県,急性期,必要数,2025,9084
R7,22,静岡県,回復期,実績,2015,3174
R7,22,静岡県,回復期,実績,2018,4326
R7,22,静岡県,回復期,実績,2019,4873
R7,22,静岡県,回復期,実績,2020,4646
R7,22,静岡県,回復期,実績,2021,4846
R7,22,静岡県,回復期,実績,2022,4923
R7,22,静岡県,回復期,実績,2023,4852
R7,22,静岡県,回復期,実績,2024,5015
R7,22,静岡県,回復期,実績,2025,5087
R7,22,静岡県,回復期,見込量,2026,5051
R7,22,静岡県,回復期,必要数,2025,7903
R7,22,静岡県,慢性期,実績,2015,10456
R7,22,静岡県,慢性期,実績,2018,9819
R7,22,静岡県,慢性期,実績,2019,8847
R7,22,静岡県,慢性期,実績,2020,8254
R7,22,静岡県,慢性期,実績,2021,8176
R7,22,静岡県,慢性期,実績,2022,8044
R7,22,静岡県,慢性期,実績,2023,7941
R7,22,静岡県,慢性期,実績,2024,7743
R7,22,静岡県,慢性期,実績,2025,7358
R7,22,静岡県,慢性期,見込量,2026,7389
R7,22,静岡県,慢性期,必要数,2025,6437
R7,23,愛知県,合計,実績,2015,56137
R7,23,愛知県,合計,実績,2018,56882
R7,23,愛知県,合計,実績,2019,56074
R7,23,愛知県,合計,実績,2020,55786
R7,23,愛知県,合計,実績,2021,55340
R7,23,愛知県,合計,実績,2022,55080
R7,23,愛知県,合計,実績,2023,54752
R7,23,愛知県,合計,実績,2024,53996
R7,23,愛知県,合計,実績,2025,53500
R7,23,愛知県,合計,見込量,2026,53914
R7,23,愛知県,合計,必要数,2025,57773
R7,23,愛知県,高度急性期,実績,2015,12690
R7,23,愛知県,高度急性期,実績,2018,11027
R7,23,愛知県,高度急性期,実績,2019,11161
R7,23,愛知県,高度急性期,実績,2020,11111
R7,23,愛知県,高度急性期,実績,2021,11229
R7,23,愛知県,高度急性期,実績,2022,11083
R7,23,愛知県,高度急性期,実績,2023,11456
R7,23,愛知県,高度急性期,実績,2024,11223
R7,23,愛知県,高度急性期,実績,2025,11431
R7,23,愛知県,高度急性期,見込量,2026,11502
R7,23,愛知県,高度急性期,必要数,2025,6907
R7,23,愛知県,急性期,実績,2015,24652
R7,23,愛知県,急性期,実績,2018,24227
R7,23,愛知県,急性期,実績,2019,23561
R7,23,愛知県,急性期,実績,2020,23688
R7,23,愛知県,急性期,実績,2021,23752
R7,23,愛知県,急性期,実績,2022,23557
R7,23,愛知県,急性期,実績,2023,23091
R7,23,愛知県,急性期,実績,2024,22755
R7,23,愛知県,急性期,実績,2025,21784
R7,23,愛知県,急性期,見込量,2026,21765
R7,23,愛知県,急性期,必要数,2025,20613
R7,23,愛知県,回復期,実績,2015,5850
R7,23,愛知県,回復期,実績,2018,7613
R7,23,愛知県,回復期,実績,2019,8415
R7,23,愛知県,回復期,実績,2020,8400
R7,23,愛知県,回復期,実績,2021,8491
R7,23,愛知県,回復期,実績,2022,8474
R7,23,愛知県,回復期,実績,2023,8349
R7,23,愛知県,回復期,実績,2024,8741
R7,23,愛知県,回復期,実績,2025,9157
R7,23,愛知県,回復期,見込量,2026,9394
R7,23,愛知県,回復期,必要数,2025,19480
R7,23,愛知県,慢性期,実績,2015,12945
R7,23,愛知県,慢性期,実績,2018,14015
R7,23,愛知県,慢性期,実績,2019,12937
R7,23,愛知県,慢性期,実績,2020,12587
R7,23,愛知県,慢性期,実績,2021,11868
R7,23,愛知県,慢性期,実績,2022,11966
R7,23,愛知県,慢性期,実績,2023,11856
R7,23,愛知県,慢性期,実績,2024,11277
R7,23,愛知県,慢性期,実績,2025,11128
R7,23,愛知県,慢性期,見込量,2026,11253
R7,23,愛知県,慢性期,必要数,2025,10773
R7,24,三重県,合計,実績,2015,15874
R7,24,三重県,合計,実績,2018,15597
R7,24,三重県,合計,実績,2019,15697
R7,24,三重県,合計,実績,2020,15324
R7,24,三重県,合計,実績,2021,15328
R7,24,三重県,合計,実績,2022,15079
R7,24,三重県,合計,実績,2023,14788
R7,24,三重県,合計,実績,2024,14840
R7,24,三重県,合計,実績,2025,14643
R7,24,三重県,合計,見込量,2026,14635
R7,24,三重県,合計,必要数,2025,13584
R7,24,三重県,高度急性期,実績,2015,1782
R7,24,三重県,高度急性期,実績,2018,2200
R7,24,三重県,高度急性期,実績,2019,2208
R7,24,三重県,高度急性期,実績,2020,2223
R7,24,三重県,高度急性期,実績,2021,2243
R7,24,三重県,高度急性期,実績,2022,2196
R7,24,三重県,高度急性期,実績,2023,2241
R7,24,三重県,高度急性期,実績,2024,2239
R7,24,三重県,高度急性期,実績,2025,2218
R7,24,三重県,高度急性期,見込量,2026,2205
R7,24,三重県,高度急性期,必要数,2025,1422
R7,24,三重県,急性期,実績,2015,8635
R7,24,三重県,急性期,実績,2018,7462
R7,24,三重県,急性期,実績,2019,7311
R7,24,三重県,急性期,実績,2020,6994
R7,24,三重県,急性期,実績,2021,6930
R7,24,三重県,急性期,実績,2022,6888
R7,24,三重県,急性期,実績,2023,6563
R7,24,三重県,急性期,実績,2024,6544
R7,24,三重県,急性期,実績,2025,6469
R7,24,三重県,急性期,見込量,2026,6417
R7,24,三重県,急性期,必要数,2025,4259
R7,24,三重県,回復期,実績,2015,1420
R7,24,三重県,回復期,実績,2018,2138
R7,24,三重県,回復期,実績,2019,2449
R7,24,三重県,回復期,実績,2020,2531
R7,24,三重県,回復期,実績,2021,2609
R7,24,三重県,回復期,実績,2022,2566
R7,24,三重県,回復期,実績,2023,2414
R7,24,三重県,回復期,実績,2024,2548
R7,24,三重県,回復期,実績,2025,2603
R7,24,三重県,回復期,見込量,2026,2662
R7,24,三重県,回復期,必要数,2025,4378
R7,24,三重県,慢性期,実績,2015,4037
R7,24,三重県,慢性期,実績,2018,3797
R7,24,三重県,慢性期,実績,2019,3729
R7,24,三重県,慢性期,実績,2020,3576
R7,24,三重県,慢性期,実績,2021,3546
R7,24,三重県,慢性期,実績,2022,3429
R7,24,三重県,慢性期,実績,2023,3570
R7,24,三重県,慢性期,実績,2024,3509
R7,24,三重県,慢性期,実績,2025,3353
R7,24,三重県,慢性期,見込量,2026,3351
R7,24,三重県,慢性期,必要数,2025,3525
R7,25,滋賀県,合計,実績,2015,12095
R7,25,滋賀県,合計,実績,2018,11734
R7,25,滋賀県,合計,実績,2019,11869
R7,25,滋賀県,合計,実績,2020,10887
R7,25,滋賀県,合計,実績,2021,11535
R7,25,滋賀県,合計,実績,2022,11714
R7,25,滋賀県,合計,実績,2023,11666
R7,25,滋賀県,合計,実績,2024,11717
R7,25,滋賀県,合計,実績,2025,11264
R7,25,滋賀県,合計,見込量,2026,11335
R7,25,滋賀県,合計,必要数,2025,11319
R7,25,滋賀県,高度急性期,実績,2015,2144
R7,25,滋賀県,高度急性期,実績,2018,2150
R7,25,滋賀県,高度急性期,実績,2019,2044
R7,25,滋賀県,高度急性期,実績,2020,1867
R7,25,滋賀県,高度急性期,実績,2021,1951
R7,25,滋賀県,高度急性期,実績,2022,1865
R7,25,滋賀県,高度急性期,実績,2023,1802
R7,25,滋賀県,高度急性期,実績,2024,1780
R7,25,滋賀県,高度急性期,実績,2025,1784
R7,25,滋賀県,高度急性期,見込量,2026,1833
R7,25,滋賀県,高度急性期,必要数,2025,1277
R7,25,滋賀県,急性期,実績,2015,5575
R7,25,滋賀県,急性期,実績,2018,4734
R7,25,滋賀県,急性期,実績,2019,5116
R7,25,滋賀県,急性期,実績,2020,4582
R7,25,滋賀県,急性期,実績,2021,5153
R7,25,滋賀県,急性期,実績,2022,5187
R7,25,滋賀県,急性期,実績,2023,5112
R7,25,滋賀県,急性期,実績,2024,5101
R7,25,滋賀県,急性期,実績,2025,4867
R7,25,滋賀県,急性期,見込量,2026,4831
R7,25,滋賀県,急性期,必要数,2025,3871
R7,25,滋賀県,回復期,実績,2015,1285
R7,25,滋賀県,回復期,実績,2018,1767
R7,25,滋賀県,回復期,実績,2019,1748
R7,25,滋賀県,回復期,実績,2020,1697
R7,25,滋賀県,回復期,実績,2021,1898
R7,25,滋賀県,回復期,実績,2022,2015
R7,25,滋賀県,回復期,実績,2023,1886
R7,25,滋賀県,回復期,実績,2024,1937
R7,25,滋賀県,回復期,実績,2025,2064
R7,25,滋賀県,回復期,見込量,2026,2014
R7,25,滋賀県,回復期,必要数,2025,3579
R7,25,滋賀県,慢性期,実績,2015,3091
R7,25,滋賀県,慢性期,実績,2018,3083
R7,25,滋賀県,慢性期,実績,2019,2961
R7,25,滋賀県,慢性期,実績,2020,2741
R7,25,滋賀県,慢性期,実績,2021,2533
R7,25,滋賀県,慢性期,実績,2022,2647
R7,25,滋賀県,慢性期,実績,2023,2866
R7,25,滋賀県,慢性期,実績,2024,2899
R7,25,滋賀県,慢性期,実績,2025,2549
R7,25,滋賀県,慢性期,見込量,2026,2657
R7,25,滋賀県,慢性期,必要数,2025,2592
R7,26,京都府,合計,実績,2015,28390
R7,26,京都府,合計,実績,2018,28222
R7,26,京都府,合計,実績,2019,28240
R7,26,京都府,合計,実績,2020,26301
R7,26,京都府,合計,実績,2021,25791
R7,26,京都府,合計,実績,2022,25821
R7,26,京都府,合計,実績,2023,25811
R7,26,京都府,合計,実績,2024,25677
R7,26,京都府,合計,実績,2025,25086
R7,26,京都府,合計,見込量,2026,24977
R7,26,京都府,合計,必要数,2025,29957
R7,26,京都府,高度急性期,実績,2015,4853
R7,26,京都府,高度急性期,実績,2018,4182
R7,26,京都府,高度急性期,実績,2019,4606
R7,26,京都府,高度急性期,実績,2020,4529
R7,26,京都府,高度急性期,実績,2021,4630
R7,26,京都府,高度急性期,実績,2022,3911
R7,26,京都府,高度急性期,実績,2023,3887
R7,26,京都府,高度急性期,実績,2024,3776
R7,26,京都府,高度急性期,実績,2025,3459
R7,26,京都府,高度急性期,見込量,2026,3404
R7,26,京都府,高度急性期,必要数,2025,3187
R7,26,京都府,急性期,実績,2015,12342
R7,26,京都府,急性期,実績,2018,11862
R7,26,京都府,急性期,実績,2019,10540
R7,26,京都府,急性期,実績,2020,10813
R7,26,京都府,急性期,実績,2021,10704
R7,26,京都府,急性期,実績,2022,10709
R7,26,京都府,急性期,実績,2023,10433
R7,26,京都府,急性期,実績,2024,10466
R7,26,京都府,急性期,実績,2025,10612
R7,26,京都府,急性期,見込量,2026,10528
R7,26,京都府,急性期,必要数,2025,9543
R7,26,京都府,回復期,実績,2015,2362
R7,26,京都府,回復期,実績,2018,3801
R7,26,京都府,回復期,実績,2019,4622
R7,26,京都府,回復期,実績,2020,4149
R7,26,京都府,回復期,実績,2021,4089
R7,26,京都府,回復期,実績,2022,4620
R7,26,京都府,回復期,実績,2023,5173
R7,26,京都府,回復期,実績,2024,5151
R7,26,京都府,回復期,実績,2025,5071
R7,26,京都府,回復期,見込量,2026,5091
R7,26,京都府,回復期,必要数,2025,8542
R7,26,京都府,慢性期,実績,2015,8833
R7,26,京都府,慢性期,実績,2018,8377
R7,26,京都府,慢性期,実績,2019,8472
R7,26,京都府,慢性期,実績,2020,6810
R7,26,京都府,慢性期,実績,2021,6368
R7,26,京都府,慢性期,実績,2022,6581
R7,26,京都府,慢性期,実績,2023,6318
R7,26,京都府,慢性期,実績,2024,6284
R7,26,京都府,慢性期,実績,2025,5944
R7,26,京都府,慢性期,見込量,2026,5954
R7,26,京都府,慢性期,必要数,2025,8685
R7,27,大阪府,合計,実績,2015,85503
R7,27,大阪府,合計,実績,2018,88066
R7,27,大阪府,合計,実績,2019,87099
R7,27,大阪府,合計,実績,2020,85946
R7,27,大阪府,合計,実績,2021,86065
R7,27,大阪府,合計,実績,2022,84909
R7,27,大阪府,合計,実績,2023,86550
R7,27,大阪府,合計,実績,2024,85072
R7,27,大阪府,合計,実績,2025,84854
R7,27,大阪府,合計,見込量,2026,83795
R7,27,大阪府,合計,必要数,2025,101474
R7,27,大阪府,高度急性期,実績,2015,11334
R7,27,大阪府,高度急性期,実績,2018,13305
R7,27,大阪府,高度急性期,実績,2019,12168
R7,27,大阪府,高度急性期,実績,2020,12608
R7,27,大阪府,高度急性期,実績,2021,11765
R7,27,大阪府,高度急性期,実績,2022,13802
R7,27,大阪府,高度急性期,実績,2023,15204
R7,27,大阪府,高度急性期,実績,2024,14732
R7,27,大阪府,高度急性期,実績,2025,16266
R7,27,大阪府,高度急性期,見込量,2026,16616
R7,27,大阪府,高度急性期,必要数,2025,11789
R7,27,大阪府,急性期,実績,2015,42350
R7,27,大阪府,急性期,実績,2018,39581
R7,27,大阪府,急性期,実績,2019,39907
R7,27,大阪府,急性期,実績,2020,38803
R7,27,大阪府,急性期,実績,2021,39576
R7,27,大阪府,急性期,実績,2022,35265
R7,27,大阪府,急性期,実績,2023,34680
R7,27,大阪府,急性期,実績,2024,32866
R7,27,大阪府,急性期,実績,2025,31451
R7,27,大阪府,急性期,見込量,2026,30765
R7,27,大阪府,急性期,必要数,2025,35047
R7,27,大阪府,回復期,実績,2015,8093
R7,27,大阪府,回復期,実績,2018,10094
R7,27,大阪府,回復期,実績,2019,10904
R7,27,大阪府,回復期,実績,2020,11179
R7,27,大阪府,回復期,実績,2021,11093
R7,27,大阪府,回復期,実績,2022,12309
R7,27,大阪府,回復期,実績,2023,12986
R7,27,大阪府,回復期,実績,2024,13481
R7,27,大阪府,回復期,実績,2025,13842
R7,27,大阪府,回復期,見込量,2026,14087
R7,27,大阪府,回復期,必要数,2025,31364
R7,27,大阪府,慢性期,実績,2015,23726
R7,27,大阪府,慢性期,実績,2018,25086
R7,27,大阪府,慢性期,実績,2019,24120
R7,27,大阪府,慢性期,実績,2020,23356
R7,27,大阪府,慢性期,実績,2021,23631
R7,27,大阪府,慢性期,実績,2022,23533
R7,27,大阪府,慢性期,実績,2023,23680
R7,27,大阪府,慢性期,実績,2024,23993
R7,27,大阪府,慢性期,実績,2025,23295
R7,27,大阪府,慢性期,見込量,2026,22327
R7,27,大阪府,慢性期,必要数,2025,23274
R7,28,兵庫県,合計,実績,2015,52384
R7,28,兵庫県,合計,実績,2018,53113
R7,28,兵庫県,合計,実績,2019,53016
R7,28,兵庫県,合計,実績,2020,52448
R7,28,兵庫県,合計,実績,2021,53346
R7,28,兵庫県,合計,実績,2022,50942
R7,28,兵庫県,合計,実績,2023,52274
R7,28,兵庫県,合計,実績,2024,52890
R7,28,兵庫県,合計,実績,2025,51809
R7,28,兵庫県,合計,見込量,2026,51301
R7,28,兵庫県,合計,必要数,2025,52455
R7,28,兵庫県,高度急性期,実績,2015,5860
R7,28,兵庫県,高度急性期,実績,2018,6668
R7,28,兵庫県,高度急性期,実績,2019,6464
R7,28,兵庫県,高度急性期,実績,2020,6538
R7,28,兵庫県,高度急性期,実績,2021,6556
R7,28,兵庫県,高度急性期,実績,2022,6200
R7,28,兵庫県,高度急性期,実績,2023,6439
R7,28,兵庫県,高度急性期,実績,2024,6616
R7,28,兵庫県,高度急性期,実績,2025,6126
R7,28,兵庫県,高度急性期,見込量,2026,6063
R7,28,兵庫県,高度急性期,必要数,2025,5901
R7,28,兵庫県,急性期,実績,2015,27234
R7,28,兵庫県,急性期,実績,2018,24458
R7,28,兵庫県,急性期,実績,2019,23879
R7,28,兵庫県,急性期,実績,2020,23501
R7,28,兵庫県,急性期,実績,2021,23782
R7,28,兵庫県,急性期,実績,2022,22529
R7,28,兵庫県,急性期,実績,2023,22918
R7,28,兵庫県,急性期,実績,2024,22638
R7,28,兵庫県,急性期,実績,2025,21967
R7,28,兵庫県,急性期,見込量,2026,21815
R7,28,兵庫県,急性期,必要数,2025,18257
R7,28,兵庫県,回復期,実績,2015,5469
R7,28,兵庫県,回復期,実績,2018,8033
R7,28,兵庫県,回復期,実績,2019,8903
R7,28,兵庫県,回復期,実績,2020,9292
R7,28,兵庫県,回復期,実績,2021,9341
R7,28,兵庫県,回復期,実績,2022,9190
R7,28,兵庫県,回復期,実績,2023,9803
R7,28,兵庫県,回復期,実績,2024,9984
R7,28,兵庫県,回復期,実績,2025,10595
R7,28,兵庫県,回復期,見込量,2026,10669
R7,28,兵庫県,回復期,必要数,2025,16532
R7,28,兵庫県,慢性期,実績,2015,13821
R7,28,兵庫県,慢性期,実績,2018,13954
R7,28,兵庫県,慢性期,実績,2019,13770
R7,28,兵庫県,慢性期,実績,2020,13117
R7,28,兵庫県,慢性期,実績,2021,13667
R7,28,兵庫県,慢性期,実績,2022,13023
R7,28,兵庫県,慢性期,実績,2023,13114
R7,28,兵庫県,慢性期,実績,2024,13652
R7,28,兵庫県,慢性期,実績,2025,13121
R7,28,兵庫県,慢性期,見込量,2026,12754
R7,28,兵庫県,慢性期,必要数,2025,11765
R7,29,奈良県,合計,実績,2015,13734
R7,29,奈良県,合計,実績,2018,13904
R7,29,奈良県,合計,実績,2019,13378
R7,29,奈良県,合計,実績,2020,13263
R7,29,奈良県,合計,実績,2021,13211
R7,29,奈良県,合計,実績,2022,13080
R7,29,奈良県,合計,実績,2023,13082
R7,29,奈良県,合計,実績,2024,13004
R7,29,奈良県,合計,実績,2025,12911
R7,29,奈良県,合計,見込量,2026,12682
R7,29,奈良県,合計,必要数,2025,13063
R7,29,奈良県,高度急性期,実績,2015,1419
R7,29,奈良県,高度急性期,実績,2018,1474
R7,29,奈良県,高度急性期,実績,2019,1388
R7,29,奈良県,高度急性期,実績,2020,1602
R7,29,奈良県,高度急性期,実績,2021,1535
R7,29,奈良県,高度急性期,実績,2022,1336
R7,29,奈良県,高度急性期,実績,2023,1331
R7,29,奈良県,高度急性期,実績,2024,1276
R7,29,奈良県,高度急性期,実績,2025,1237
R7,29,奈良県,高度急性期,見込量,2026,1220
R7,29,奈良県,高度急性期,必要数,2025,1275
R7,29,奈良県,急性期,実績,2015,7054
R7,29,奈良県,急性期,実績,2018,6863
R7,29,奈良県,急性期,実績,2019,6790
R7,29,奈良県,急性期,実績,2020,6551
R7,29,奈良県,急性期,実績,2021,6565
R7,29,奈良県,急性期,実績,2022,6675
R7,29,奈良県,急性期,実績,2023,6626
R7,29,奈良県,急性期,実績,2024,6507
R7,29,奈良県,急性期,実績,2025,6435
R7,29,奈良県,急性期,見込量,2026,6357
R7,29,奈良県,急性期,必要数,2025,4374
R7,29,奈良県,回復期,実績,2015,1832
R7,29,奈良県,回復期,実績,2018,2517
R7,29,奈良県,回復期,実績,2019,2575
R7,29,奈良県,回復期,実績,2020,2519
R7,29,奈良県,回復期,実績,2021,2514
R7,29,奈良県,回復期,実績,2022,2502
R7,29,奈良県,回復期,実績,2023,2574
R7,29,奈良県,回復期,実績,2024,2625
R7,29,奈良県,回復期,実績,2025,2673
R7,29,奈良県,回復期,見込量,2026,2647
R7,29,奈良県,回復期,必要数,2025,4333
R7,29,奈良県,慢性期,実績,2015,3429
R7,29,奈良県,慢性期,実績,2018,3050
R7,29,奈良県,慢性期,実績,2019,2625
R7,29,奈良県,慢性期,実績,2020,2591
R7,29,奈良県,慢性期,実績,2021,2597
R7,29,奈良県,慢性期,実績,2022,2567
R7,29,奈良県,慢性期,実績,2023,2551
R7,29,奈良県,慢性期,実績,2024,2596
R7,29,奈良県,慢性期,実績,2025,2566
R7,29,奈良県,慢性期,見込量,2026,2458
R7,29,奈良県,慢性期,必要数,2025,3081
R7,30,和歌山県,合計,実績,2015,12220
R7,30,和歌山県,合計,実績,2018,11847
R7,30,和歌山県,合計,実績,2019,11705
R7,30,和歌山県,合計,実績,2020,11361
R7,30,和歌山県,合計,実績,2021,11311
R7,30,和歌山県,合計,実績,2022,11247
R7,30,和歌山県,合計,実績,2023,10947
R7,30,和歌山県,合計,実績,2024,10650
R7,30,和歌山県,合計,実績,2025,10237
R7,30,和歌山県,合計,見込量,2026,10301
R7,30,和歌山県,合計,必要数,2025,9506
R7,30,和歌山県,高度急性期,実績,2015,1327
R7,30,和歌山県,高度急性期,実績,2018,1315
R7,30,和歌山県,高度急性期,実績,2019,1327
R7,30,和歌山県,高度急性期,実績,2020,1433
R7,30,和歌山県,高度急性期,実績,2021,1435
R7,30,和歌山県,高度急性期,実績,2022,1484
R7,30,和歌山県,高度急性期,実績,2023,1470
R7,30,和歌山県,高度急性期,実績,2024,1201
R7,30,和歌山県,高度急性期,実績,2025,809
R7,30,和歌山県,高度急性期,見込量,2026,855
R7,30,和歌山県,高度急性期,必要数,2025,885
R7,30,和歌山県,急性期,実績,2015,6087
R7,30,和歌山県,急性期,実績,2018,5263
R7,30,和歌山県,急性期,実績,2019,5063
R7,30,和歌山県,急性期,実績,2020,4852
R7,30,和歌山県,急性期,実績,2021,4827
R7,30,和歌山県,急性期,実績,2022,4779
R7,30,和歌山県,急性期,実績,2023,4564
R7,30,和歌山県,急性期,実績,2024,4546
R7,30,和歌山県,急性期,実績,2025,4601
R7,30,和歌山県,急性期,見込量,2026,4616
R7,30,和歌山県,急性期,必要数,2025,3142
R7,30,和歌山県,回復期,実績,2015,1384
R7,30,和歌山県,回復期,実績,2018,2046
R7,30,和歌山県,回復期,実績,2019,2275
R7,30,和歌山県,回復期,実績,2020,2358
R7,30,和歌山県,回復期,実績,2021,2367
R7,30,和歌山県,回復期,実績,2022,2363
R7,30,和歌山県,回復期,実績,2023,2474
R7,30,和歌山県,回復期,実績,2024,2393
R7,30,和歌山県,回復期,実績,2025,2602
R7,30,和歌山県,回復期,見込量,2026,2640
R7,30,和歌山県,回復期,必要数,2025,3315
R7,30,和歌山県,慢性期,実績,2015,3422
R7,30,和歌山県,慢性期,実績,2018,3223
R7,30,和歌山県,慢性期,実績,2019,3040
R7,30,和歌山県,慢性期,実績,2020,2718
R7,30,和歌山県,慢性期,実績,2021,2682
R7,30,和歌山県,慢性期,実績,2022,2621
R7,30,和歌山県,慢性期,実績,2023,2439
R7,30,和歌山県,慢性期,実績,2024,2510
R7,30,和歌山県,慢性期,実績,2025,2225
R7,30,和歌山県,慢性期,見込量,2026,2190
R7,30,和歌山県,慢性期,必要数,2025,2164
R7,31,鳥取県,合計,実績,2015,7018
R7,31,鳥取県,合計,実績,2018,6939
R7,31,鳥取県,合計,実績,2019,6772
R7,31,鳥取県,合計,実績,2020,6694
R7,31,鳥取県,合計,実績,2021,6941
R7,31,鳥取県,合計,実績,2022,6744
R7,31,鳥取県,合計,実績,2023,6649
R7,31,鳥取県,合計,実績,2024,6530
R7,31,鳥取県,合計,実績,2025,6508
R7,31,鳥取県,合計,見込量,2026,6485
R7,31,鳥取県,合計,必要数,2025,5896
R7,31,鳥取県,高度急性期,実績,2015,1176
R7,31,鳥取県,高度急性期,実績,2018,872
R7,31,鳥取県,高度急性期,実績,2019,867
R7,31,鳥取県,高度急性期,実績,2020,874
R7,31,鳥取県,高度急性期,実績,2021,880
R7,31,鳥取県,高度急性期,実績,2022,938
R7,31,鳥取県,高度急性期,実績,2023,878
R7,31,鳥取県,高度急性期,実績,2024,832
R7,31,鳥取県,高度急性期,実績,2025,832
R7,31,鳥取県,高度急性期,見込量,2026,832
R7,31,鳥取県,高度急性期,必要数,2025,583
R7,31,鳥取県,急性期,実績,2015,3148
R7,31,鳥取県,急性期,実績,2018,2956
R7,31,鳥取県,急性期,実績,2019,2910
R7,31,鳥取県,急性期,実績,2020,3004
R7,31,鳥取県,急性期,実績,2021,3022
R7,31,鳥取県,急性期,実績,2022,2903
R7,31,鳥取県,急性期,実績,2023,2882
R7,31,鳥取県,急性期,実績,2024,2824
R7,31,鳥取県,急性期,実績,2025,2898
R7,31,鳥取県,急性期,見込量,2026,2893
R7,31,鳥取県,急性期,必要数,2025,2019
R7,31,鳥取県,回復期,実績,2015,911
R7,31,鳥取県,回復期,実績,2018,1257
R7,31,鳥取県,回復期,実績,2019,1309
R7,31,鳥取県,回復期,実績,2020,1255
R7,31,鳥取県,回復期,実績,2021,1272
R7,31,鳥取県,回復期,実績,2022,1298
R7,31,鳥取県,回復期,実績,2023,1344
R7,31,鳥取県,回復期,実績,2024,1246
R7,31,鳥取県,回復期,実績,2025,1256
R7,31,鳥取県,回復期,見込量,2026,1297
R7,31,鳥取県,回復期,必要数,2025,2137
R7,31,鳥取県,慢性期,実績,2015,1783
R7,31,鳥取県,慢性期,実績,2018,1854
R7,31,鳥取県,慢性期,実績,2019,1686
R7,31,鳥取県,慢性期,実績,2020,1561
R7,31,鳥取県,慢性期,実績,2021,1767
R7,31,鳥取県,慢性期,実績,2022,1605
R7,31,鳥取県,慢性期,実績,2023,1545
R7,31,鳥取県,慢性期,実績,2024,1628
R7,31,鳥取県,慢性期,実績,2025,1522
R7,31,鳥取県,慢性期,見込量,2026,1463
R7,31,鳥取県,慢性期,必要数,2025,1157
R7,32,島根県,合計,実績,2015,8667
R7,32,島根県,合計,実績,2018,8245
R7,32,島根県,合計,実績,2019,8024
R7,32,島根県,合計,実績,2020,7870
R7,32,島根県,合計,実績,2021,7748
R7,32,島根県,合計,実績,2022,7781
R7,32,島根県,合計,実績,2023,7561
R7,32,島根県,合計,実績,2024,7577
R7,32,島根県,合計,実績,2025,7195
R7,32,島根県,合計,見込量,2026,7163
R7,32,島根県,合計,必要数,2025,6569
R7,32,島根県,高度急性期,実績,2015,1257
R7,32,島根県,高度急性期,実績,2018,943
R7,32,島根県,高度急性期,実績,2019,926
R7,32,島根県,高度急性期,実績,2020,902
R7,32,島根県,高度急性期,実績,2021,858
R7,32,島根県,高度急性期,実績,2022,855
R7,32,島根県,高度急性期,実績,2023,807
R7,32,島根県,高度急性期,実績,2024,805
R7,32,島根県,高度急性期,実績,2025,861
R7,32,島根県,高度急性期,見込量,2026,851
R7,32,島根県,高度急性期,必要数,2025,612
R7,32,島根県,急性期,実績,2015,3576
R7,32,島根県,急性期,実績,2018,3477
R7,32,島根県,急性期,実績,2019,3346
R7,32,島根県,急性期,実績,2020,3265
R7,32,島根県,急性期,実績,2021,3292
R7,32,島根県,急性期,実績,2022,3223
R7,32,島根県,急性期,実績,2023,3171
R7,32,島根県,急性期,実績,2024,3124
R7,32,島根県,急性期,実績,2025,2962
R7,32,島根県,急性期,見込量,2026,3030
R7,32,島根県,急性期,必要数,2025,2168
R7,32,島根県,回復期,実績,2015,1427
R7,32,島根県,回復期,実績,2018,1612
