record_id,pref_code,pref_name,area_code,area_name,facility_name,municipality,linkage_match_status,linkage_match_method,current_longitude,current_latitude,reference_status,reference_kind,reference_id,reference_name,reference_address,reference_longitude,reference_latitude,reference_area_code,distance_m,audit_status
R7-0104-83,01,北海道,0104,札幌,医療法人北志会 札幌ライラック病院,札幌市豊平区,matched,normalized_exact,141.3722157,43.04658604,none,,,,,,,,,no_reference
R7-0104-84,01,北海道,0104,札幌,一般財団法人 札幌同交会病院,札幌市中央区,matched,normalized_exact,141.3279874,43.05477991,unique,病院,0111010000070,一般財団法人　札幌同交会病院,北海道札幌市中央区南２条西１９丁目２９１番地,141.328349,43.055743,0104,111.0,minor_gap
R7-0104-85,01,北海道,0104,札幌,医療法人菊郷会 愛育病院,札幌市中央区,matched,normalized_exact,141.3209797224051,43.052231525572154,none,,,,,,,,,no_reference
R7-0104-86,01,北海道,0104,札幌,社会医療法人 札幌清田整形外科病院,札幌市清田区,matched,normalized_exact,141.44020145757244,42.99946995280589,none,,,,,,,,,no_reference
R7-0104-87,01,北海道,0104,札幌,医療法人社団藤花会江別谷藤病院,江別市,matched,normalized_exact,141.5358487931919,43.10100312641153,none,,,,,,,,,no_reference
R7-0104-88,01,北海道,0104,札幌,医療法人社団札幌道都病院,札幌市東区,matched,normalized_exact,141.37166924028557,43.08483120790167,unique,病院,0111010000770,医療法人社団札幌道都病院,北海道札幌市東区北１７条東１４丁目３番２号,141.371677,43.084769,0104,6.9,agree
R7-0104-89,01,北海道,0104,札幌,札幌渓仁会リハビリテーション病院,札幌市中央区,matched,normalized_exact,141.32800064179233,43.07047515800514,unique,病院,0111010006370,札幌渓仁会リハビリテーション病院,北海道札幌市中央区北１０条西１７丁目３６－１３,141.327876,43.070436,0104,11.0,agree
R7-0104-90,01,北海道,0104,札幌,医療法人菊郷会 札幌センチュリー病院,札幌市白石区,matched,normalized_exact,141.407373,43.06854969,unique,病院,0111010001100,医療法人菊郷会札幌センチュリー病院,北海道札幌市白石区菊水元町５条３丁目５番１０号,141.407481,43.068660,0104,15.1,agree
R7-0104-91,01,北海道,0104,札幌,医療法人社団明生会 イムス札幌リハビリテーション病院,札幌市手稲区,candidate_only,none,,,unique,病院,0111010001980,医療法人社団　明生会　イムス札幌リハビリテーション病院,北海道札幌市手稲区手稲金山１２４番地,141.197607,43.123011,0105,,missing_with_reference
R7-0104-92,01,北海道,0104,札幌,医療法人社団我汝会えにわ病院,恵庭市,matched,normalized_exact,141.5879273155401,42.882790319308576,unique,病院,0111010003500,医療法人社団　我汝会　えにわ病院,北海道恵庭市黄金中央２丁目１番地１,141.587780,42.882905,0104,17.5,agree
R7-0104-93,01,北海道,0104,札幌,医療法人社団恵庭南病院,恵庭市,matched,normalized_exact,141.58282246329736,42.87736862567951,unique,病院,0111010003510,医療法人社団恵庭南病院,北海道恵庭市住吉町２丁目４番１４号,141.582781,42.877461,0104,10.8,agree
R7-0104-94,01,北海道,0104,札幌,札幌南一条病院,札幌市中央区,matched,normalized_exact,141.3373071,43.056641,unique,病院,0111010000210,札幌南一条病院,北海道札幌市中央区南１条西１３丁目３１７番地１,141.337482,43.056670,0104,14.6,agree
R7-0104-95,01,北海道,0104,札幌,医療法人社団翔仁会輪厚三愛病院,北広島市,matched,normalized_exact,141.50828232905818,42.94424651292949,none,,,,,,,,,no_reference
R7-0104-96,01,北海道,0104,札幌,医療法人 札幌麻生脳神経外科病院,札幌市東区,matched,normalized_exact,141.349864,43.088237,none,,,,,,,,,no_reference
R7-0104-97,01,北海道,0104,札幌,勤医協札幌西区病院,札幌市西区,matched,normalized_exact,141.2768401,43.086773,none,,,,,,,,,no_reference
R7-0104-98,01,北海道,0104,札幌,社会医療法人貞仁会　新札幌ひばりが丘病院,札幌市厚別区,candidate_only,none,,,unique,病院,0111010001190,社会医療法人貞仁会　新札幌ひばりが丘病院,北海道札幌市厚別区厚別中央３条２丁目１２番１号,141.462867,43.034609,0104,,missing_with_reference
R7-0104-99,01,北海道,0104,札幌,医療法人秀友会 札幌秀友会病院,札幌市手稲区,matched,normalized_exact,141.2684825,43.11672703,unique,病院,0111010002090,医療法人秀友会　札幌秀友会病院,北海道札幌市手稲区新発寒５条６丁目２番１号,141.268296,43.116847,0104,20.2,agree
R7-0104-100,01,北海道,0104,札幌,社会医療法人孝仁会 札幌第一病院,札幌市西区,matched,normalized_exact,141.30731287574272,43.076322029488956,unique,病院,0111010001800,社会医療法人孝仁会　札幌第一病院,北海道札幌市西区二十四軒４条３丁目４番２６号,141.307322,43.076324,0104,0.8,agree
R7-0104-101,01,北海道,0104,札幌,医療法人豊和会 新札幌豊和会病院,札幌市厚別区,matched,normalized_exact,141.4535208211938,43.02934983638042,none,,,,,,,,,no_reference
R7-0104-102,01,北海道,0104,札幌,医療法人社団いずみ会北星病院,千歳市,matched,normalized_exact,141.6586591911232,42.84220363291054,unique,病院,0111010003470,医療法人社団いずみ会　北星病院,北海道千歳市清流５丁目１番１号,141.658720,42.842300,0104,11.8,agree
R7-0104-103,01,北海道,0104,札幌,社会医療法人即仁会北広島病院,北広島市,matched,normalized_exact,141.5644150508853,42.979617326884046,none,,,,,,,,,no_reference
R7-0104-104,01,北海道,0104,札幌,社会医療法人延山会 北成病院,札幌市北区,matched,normalized_exact,141.28741272574692,43.12428086883208,unique,病院,0111010000460,社会医療法人　延山会　北成病院,北海道札幌市北区新川西３条２丁目１０番１号,141.287405,43.124402,0104,13.5,agree
R7-0104-105,01,北海道,0104,札幌,慈啓会病院,札幌市中央区,matched,normalized_exact,141.3228329,43.03633475,none,,,,,,,,,no_reference
R7-0104-106,01,北海道,0104,札幌,社会医療法人恵佑会第２病院,札幌市白石区,matched,normalized_exact,141.4267146946786,43.04118212388846,unique,病院,0111010006240,社会医療法人　恵佑会第２病院,北海道札幌市白石区本通１３丁目北７番１号,141.426675,43.041219,0104,5.2,agree
R7-0104-107,01,北海道,0104,札幌,新さっぽろ脳神経外科病院,札幌市厚別区,matched,normalized_exact,141.4692016,43.02264324,none,,,,,,,,,no_reference
R7-0104-108,01,北海道,0104,札幌,医療法人社団 土田病院,札幌市中央区,matched,normalized_exact,141.34757564026603,43.03135035490637,none,,,,,,,,,no_reference
R7-0104-109,01,北海道,0104,札幌,医療法人社団翔嶺館 札幌優翔館病院,札幌市北区,matched,normalized_exact,141.35792091668287,43.16471175025883,unique,病院,0111010000480,医療法人社団翔嶺館　札幌優翔館病院,北海道札幌市北区東茨戸２条２丁目８番２５号,141.358013,43.164780,0104,10.6,agree
R7-0104-110,01,北海道,0104,札幌,医療法人社団 研仁会 北海道脳神経外科記念病院,札幌市西区,matched,normalized_exact,141.32626297197157,43.08519141026111,none,,,,,,,,,no_reference
R7-0104-111,01,北海道,0104,札幌,医療法人社団豊友会千歳豊友会病院,千歳市,matched,normalized_exact,141.64399430986907,42.835420756235685,none,,,,,,,,,no_reference
R7-0104-112,01,北海道,0104,札幌,医療法人三和会 札幌南整形外科病院,札幌市南区,matched,normalized_exact,141.3456199,43.0139495,unique,病院,0111010001640,医療法人三和会札幌南整形外科病院,北海道札幌市南区南３３条西１１丁目４番１号,141.345711,43.013970,0104,7.7,agree
R7-0104-113,01,北海道,0104,札幌,医療法人社団静和会 平和リハビリテーション病院,札幌市西区,matched,normalized_exact,141.2424353263629,43.055952565793184,none,,,,,,,,,no_reference
R7-0104-114,01,北海道,0104,札幌,医療法人知仁会 八木整形外科病院,札幌市西区,matched,normalized_exact,141.27806385172957,43.07701496471303,none,,,,,,,,,no_reference
R7-0104-115,01,北海道,0104,札幌,医療法人北武会 美しが丘病院,札幌市清田区,matched,normalized_exact,141.4377563,42.9931973,none,,,,,,,,,no_reference
R7-0104-116,01,北海道,0104,札幌,医療法人社団恵愛会茨戸病院,石狩市,matched,normalized_exact,141.34318382297207,43.16820145562812,none,,,,,,,,,no_reference
R7-0104-117,01,北海道,0104,札幌,医療法人社団北裕会 札幌記念病院,札幌市西区,matched,normalized_exact,141.30479483212912,43.09808461598132,none,,,,,,,,,no_reference
R7-0104-118,01,北海道,0104,札幌,医療法人北武会 北都病院,札幌市手稲区,matched,normalized_exact,141.209351,43.14146997,none,,,,,,,,,no_reference
R7-0104-119,01,北海道,0104,札幌,社会医療法人朋仁会　整形外科北新病院,札幌市東区,matched,normalized_exact,141.36011927527397,43.07255454707653,unique,病院,0111010001070,社会医療法人朋仁会整形外科北新病院,北海道札幌市東区北８条東４丁目１番５号,141.360111,43.072524,0104,3.5,agree
R7-0104-120,01,北海道,0104,札幌,医療法人札幌円山整形外科病院,札幌市中央区,matched,normalized_exact,141.3148079,43.06512912,none,,,,,,,,,no_reference
R7-0104-121,01,北海道,0104,札幌,医療法人讃生会 宮の森記念病院,札幌市中央区,matched,normalized_exact,141.3026485770769,43.06249855533891,none,,,,,,,,,no_reference
R7-0104-122,01,北海道,0104,札幌,石狩病院,石狩市,matched,normalized_exact,141.3099758879796,43.16243398525926,none,,,,,,,,,no_reference
R7-0104-123,01,北海道,0104,札幌,社会医療法人 アルデバラン 手稲いなづみ病院,札幌市手稲区,matched,normalized_exact,141.26204412785688,43.11561838843535,none,,,,,,,,,no_reference
R7-0104-124,01,北海道,0104,札幌,社会医療法人延山会 西成病院,札幌市手稲区,matched,normalized_exact,141.23760872406598,43.126962123100306,unique,病院,0111010002070,社会医療法人延山会　西成病院,北海道札幌市手稲区曙２条２丁目２番２７号,141.237727,43.127170,0104,25.0,agree
R7-0104-125,01,北海道,0104,札幌,社会医療法人 札幌清田病院,札幌市清田区,matched,normalized_exact,141.43897407532035,42.99948130327083,none,,,,,,,,,no_reference
R7-0104-126,01,北海道,0104,札幌,医療法人　聖愛会　発寒リハビリテーション病院,札幌市西区,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0104-127,01,北海道,0104,札幌,札幌心臓血管クリニック,札幌市東区,matched,normalized_exact,141.3652087,43.12268838,unique,病院,0111010006230,札幌心臓血管クリニック,北海道札幌市東区北４９条東１６丁目８番１号,141.365537,43.122959,0104,40.2,agree
R7-0104-128,01,北海道,0104,札幌,医療法人菊郷会 石橋胃腸病院,札幌市白石区,matched,normalized_exact,141.4454633,43.04884657,none,,,,,,,,,no_reference
R7-0104-129,01,北海道,0104,札幌,北海道脳神経内科病院,札幌市西区,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-0104-130,01,北海道,0104,札幌,札幌白石記念病院,札幌市白石区,matched,normalized_exact,141.41642040177774,43.04442372452077,none,,,,,,,,,no_reference
R7-0104-131,01,北海道,0104,札幌,医療法人同仁会 札幌南病院,札幌市南区,unmatched,none,,,unique,病院,0111010000260,医療法人同仁会札幌南病院,北海道札幌市南区石山東７丁目１番２８号,141.343797,42.954504,0104,,missing_with_reference
R7-0104-132,01,北海道,0104,札幌,医療法人徳洲会　札幌外科記念病院,札幌市中央区,matched,normalized_suffix,141.33796315581566,43.02739073941874,unique,病院,0111010000380,医療法人徳洲会札幌外科記念病院,北海道札幌市中央区南２３条西１５丁目１番３０号,141.337957,43.027403,0104,1.5,agree
R7-0104-133,01,北海道,0104,札幌,札幌南三条病院,札幌市中央区,matched,normalized_exact,141.3494184,43.05591037,unique,病院,0111010000410,札幌南三条病院,北海道札幌市中央区南３条西６丁目４番２号,141.349403,43.056021,0104,12.4,agree
R7-0104-134,01,北海道,0104,札幌,社会医療法人三樹会  三樹会泌尿器科病院,札幌市白石区,unmatched,none,,,unique,病院,0111010000980,社会医療法人三樹会　三樹会泌尿器科病院,北海道札幌市白石区東札幌２条３丁目６番１０号,141.383650,43.052744,0104,,missing_with_reference
R7-0104-135,01,北海道,0104,札幌,医療法人讃生会　月寒あい病院,札幌市豊平区,unmatched,none,,,unique,病院,0111010006330,医療法人讃生会　月寒あい病院,北海道札幌市豊平区月寒西１条１０丁目３番３０号,141.396956,43.025553,0104,,missing_with_reference
R7-0104-136,01,北海道,0104,札幌,医療法人社団明日佳　宮の沢明日佳病院,札幌市西区,unmatched,none,,,unique,病院,0111010001950,医療法人社団明日佳　宮の沢明日佳病院,北海道札幌市西区西町南２０丁目１番３０号,141.275685,43.086295,0104,,missing_with_reference
R7-0104-137,01,北海道,0104,札幌,医療法人社団明日佳 桜台明日佳病院,札幌市厚別区,matched,normalized_exact,141.46452423924237,43.05464331653306,unique,病院,0111010001250,医療法人社団明日佳　桜台明日佳病院,北海道札幌市厚別区厚別西５条５丁目１番１号,141.464521,43.054725,0104,9.1,agree
R7-0104-138,01,北海道,0104,札幌,新札幌循環器病院,札幌市厚別区,matched,normalized_exact,141.4691059,43.03759006,none,,,,,,,,,no_reference
R7-0104-139,01,北海道,0104,札幌,勇気会医療法人 北央病院,札幌市厚別区,matched,normalized_exact,141.4811873,43.03736201,none,,,,,,,,,no_reference
R7-0104-140,01,北海道,0104,札幌,社会医療法人蘭友会 札幌里塚病院,札幌市清田区,matched,normalized_exact,141.45961146487127,42.98258393347109,none,,,,,,,,,no_reference
R7-0104-141,01,北海道,0104,札幌,西岡病院,札幌市豊平区,matched,normalized_exact,141.3887446,43.0160815,none,,,,,,,,,no_reference
R7-0104-142,01,北海道,0104,札幌,社会医療法人北海道循環器病院,札幌市中央区,matched,normalized_exact,141.34257045680974,43.02372155317803,none,,,,,,,,,no_reference
R7-0104-143,01,北海道,0104,札幌,医療法人社団 北札幌病院,札幌市北区,matched,normalized_exact,141.33726646977448,43.11263587344383,none,,,,,,,,,no_reference
