record_id,area_code,facility_name,facility_name_normalized,municipality,match_status,match_method,reason_code,candidate_count,match_score,p04_feature_index,p04_name,p04_name_normalized,p04_category,p04_address,p04_municipality,p04_beds,longitude,latitude
R7-1103-25,1103,医療法人社団協友会八潮中央総合病院,協友会八潮中央総合病院,八潮市,matched,normalized_exact,,1,,27275,医療法人社団協友会　八潮中央総合病院,協友会八潮中央総合病院,1,八潮市南川崎845,八潮市,250,139.8514805347193,35.81322511527982
R7-1103-26,1103,医療法人社団協友会越谷誠和病院,協友会越谷誠和病院,越谷市,matched,normalized_exact,,1,,27291,医療法人社団協友会　越谷誠和病院,協友会越谷誠和病院,1,越谷市谷中町4-25-5,越谷市,195,139.77008896512737,35.89061107699946
R7-1103-27,1103,医療法人光仁会春日部厚生病院,光仁会春日部厚生病院,春日部市,matched,normalized_exact,,1,,30103,医療法人光仁会　春日部厚生病院,光仁会春日部厚生病院,1,春日部市緑町6-11-48,春日部市,190,139.76614172270607,35.96694825933437
R7-1103-28,1103,医療法人財団明理会新越谷病院,明理会新越谷病院,越谷市,matched,normalized_exact,,1,,27287,医療法人財団明理会　新越谷病院,明理会新越谷病院,1,越谷市元柳田町6-45,越谷市,188,139.7871216954812,35.88145440603686
R7-1103-29,1103,医療法人梅原病院,梅原病院,春日部市,matched,normalized_exact,,1,,30098,医療法人梅原病院,梅原病院,1,春日部市小渕455-1,春日部市,126,139.75335907664143,35.9934775406006
R7-1103-30,1103,医療法人社団全仁会東都春日部病院,全仁会東都春日部病院,春日部市,matched,normalized_exact,,1,,27268,医療法人社団全仁会　東都春日部病院,全仁会東都春日部病院,1,春日部市大畑652-7,春日部市,184,139.76799806311004,35.94296336365654
R7-1103-31,1103,リハビリテーション天草病院,リハビリテション天草病院,越谷市,matched,normalized_exact,,1,,30115,リハビリテーション　天草病院,リハビリテション天草病院,1,越谷市平方343-1,越谷市,175,139.77921462879513,35.95518618414093
R7-1103-32,1103,埼玉みさと総合リハビリテーション病院,埼玉みさと総合リハビリテション病院,三郷市,matched,normalized_exact,,1,,30110,埼玉みさと総合　リハビリテーション病院,埼玉みさと総合リハビリテション病院,1,三郷市新和5-207,三郷市,175,139.8820057929405,35.810252504330194
R7-1103-33,1103,医療法人社団全仁会埼玉筑波病院,全仁会埼玉筑波病院,松伏町,matched,normalized_exact,,1,,27269,医療法人社団全仁会　埼玉筑波病院,全仁会埼玉筑波病院,1,北葛飾郡松伏町　築比地420,松伏町,219,139.8324393756294,35.94896221897262
R7-1103-34,1103,医療法人社団聖心会　湖街ホスピタル,聖心会湖街ホスピタル,越谷市,unmatched,none,no_name_match,0,,,,,,,,,,
R7-1103-35,1103,医療法人光仁会南部厚生病院,光仁会南部厚生病院,春日部市,matched,normalized_exact,,1,,30100,医療法人光仁会　南部厚生病院,光仁会南部厚生病院,1,春日部市大場20-1,春日部市,138,139.75584956542446,35.946259077039244
R7-1103-36,1103,医療法人財団東京勤労者医療会みさと協立病院,東京勤労者医療会みさと協立病院,三郷市,matched,normalized_exact,,1,,27282,医療法人財団　東京勤労者医療会　みさと協立病院,東京勤労者医療会みさと協立病院,1,三郷市田中新田273-1,三郷市,160,139.89433404331726,35.86274867378806
R7-1103-37,1103,医療法人社団大和会慶和病院,大和会慶和病院,越谷市,matched,normalized_exact,,1,,27293,医療法人社団大和会　慶和病院,大和会慶和病院,1,越谷市千間台西2-12-8,越谷市,116,139.7711749651947,35.93371525167041
R7-1103-38,1103,医療法人社団明日佳埼玉あすか松伏病院,明日佳埼玉あすか松伏病院,松伏町,matched,normalized_exact,,1,,29762,医療法人社団明日佳　埼玉あすか松伏病院,明日佳埼玉あすか松伏病院,1,北葛飾郡松伏町　松伏1263-5,松伏町,82,139.82889543526352,35.927593161590956
R7-1103-39,1103,医療法人社団協友会メディカルトピア草加病院,協友会メディカルトピア草加病院,草加市,matched,normalized_exact,,1,,27271,医療法人社団協友会　メディカルトピア草加病院,協友会メディカルトピア草加病院,1,草加市谷塚1-11-18,草加市,80,139.80012324358512,35.812028590201784
R7-1103-40,1103,中川の郷療育センター,中川の郷療育センタ,松伏町,matched,normalized_exact,,1,,27270,中川の郷療育センター,中川の郷療育センタ,1,北葛飾郡松伏町　下赤岩222,松伏町,72,139.84032907976285,35.90764433204156
R7-1103-41,1103,医療法人社団嬉泉会春日部嬉泉病院,嬉泉会春日部嬉泉病院,春日部市,matched,normalized_exact,,1,,27263,医療法人社団嬉泉会　春日部嬉泉病院,嬉泉会春日部嬉泉病院,1,春日部市中央1-53-16,春日部市,60,139.7524605807832,35.97717085813133
R7-1103-42,1103,医療法人移山会二宮病院,移山会二宮病院,草加市,matched,normalized_exact,,1,,27273,医療法人移山会　二宮病院,移山会二宮病院,1,草加市新栄2-22-23,草加市,60,139.76683119225297,35.85834141237071
R7-1103-43,1103,医療法人社団州山会広瀬病院,州山会広瀬病院,八潮市,matched,normalized_exact,,1,,27278,医療法人社団州山会　広瀬病院,州山会広瀬病院,1,八潮市八條2840-1,八潮市,60,139.8364816607172,35.83602413874547
R7-1103-44,1103,レイクタウン整形外科病院,レイクタウン整形外科病院,越谷市,matched,normalized_exact,,1,,27295,レイクタウン整形外科病院,レイクタウン整形外科病院,1,越谷市レイクタウン5-13-6,越谷市,53,139.82750987513595,35.87715029380447
R7-1103-45,1103,医療法人社団春日部さくら病院,春日部さくら病院,春日部市,matched,normalized_exact,,1,,27266,医療法人社団　春日部さくら病院,春日部さくら病院,1,春日部市金崎702-1,春日部市,35,139.80022557330207,35.987937586671855
R7-1103-46,1103,医療法人親和会鳳永病院,親和会鳳永病院,草加市,matched,normalized_exact,,1,,30108,医療法人親和会　鳳永病院,親和会鳳永病院,1,草加市谷塚2-12-15,草加市,50,139.79815247138006,35.80985980514452
R7-1103-47,1103,草加松原リハビリテーション病院,草加松原リハビリテション病院,草加市,matched,normalized_exact,,1,,27274,草加松原　リハビリテーション病院,草加松原リハビリテション病院,1,草加市松江2-3-25,草加市,50,139.80903903139796,35.83899309864867
R7-1103-48,1103,産婦人科菅原病院,産婦人科菅原病院,越谷市,matched,normalized_exact,,1,,30119,産婦人科菅原病院,産婦人科菅原病院,1,越谷市越ヶ谷1-15-2,越谷市,50,139.7872703710293,35.88679687969192
R7-1103-49,1103,医療法人社団春明会　みくに病院,春明会みくに病院,春日部市,matched,normalized_suffix,,1,,30105,みくに病院,みくに病院,1,春日部市下大増新田97-1,春日部市,48,139.74132613855394,35.95533248437363
R7-1103-50,1103,医療法人社団庄和会庄和中央病院,庄和会庄和中央病院,春日部市,matched,normalized_exact,,1,,27265,医療法人社団庄和会　庄和中央病院,庄和会庄和中央病院,1,春日部市上金崎28,春日部市,47,139.79610804864518,35.998845549349326
R7-1103-51,1103,埼友草加病院,埼友草加病院,草加市,matched,normalized_suffix,,1,,27272,医療法人埼友会　埼友草加病院,埼友会埼友草加病院,1,草加市松原1-7-22,草加市,36,139.80075600831745,35.84163949169087
R7-1103-52,1103,市川胃腸科外科病院,市川胃腸科外科病院,越谷市,matched,normalized_exact,,1,,27294,市川胃腸科外科病院,市川胃腸科外科病院,1,越谷市東越谷7-2-5,越谷市,48,139.7996679950908,35.8932751843482
R7-1103-53,1103,武里病院,武里病院,春日部市,matched,normalized_exact,,1,,27264,武里病院,武里病院,1,春日部市下大増新田　9-3,春日部市,274,139.74066646514387,35.957468496630895
R7-1103-54,1103,医療法人社団南越谷病院,南越谷病院,越谷市,matched,normalized_exact,,1,,27290,医療法人社団　南越谷病院,南越谷病院,1,越谷市南越谷1-4-63,越谷市,43,139.79459811996006,35.87172105656313
R7-1103-55,1103,医療法人道心会埼玉東部循環器病院,道心会埼玉東部循環器病院,越谷市,matched,normalized_exact,,1,,30120,医療法人道心会　埼玉東部循環器病院,道心会埼玉東部循環器病院,1,越谷市大沢3187-1,越谷市,40,139.79261820977752,35.90559096136953
R7-1103-56,1103,永井マザーズホスピタル,永井マザズホスピタル,三郷市,matched,normalized_exact,,1,,27279,永井マザーズホスピタル,永井マザズホスピタル,1,三郷市上彦名607-1,三郷市,35,139.8630715251641,35.85210383997864
R7-1103-57,1103,彩都レディースクリニック,彩都レディスクリニック,春日部市,matched,normalized_exact,,1,,27418,彩都レディスクリニック,彩都レディスクリニック,2,春日部市大枝３６６,春日部市,19,139.77503377270781,35.9385763960749
R7-1103-58,1103,医療法人眞幸会草加松原整形外科医院,眞幸会草加松原整形外科医院,草加市,candidate_only,none,municipality_not_in_address,602,0.8696,30023,草加松原整形外科医院,草加松原整形外科医院,2,松江2-3-26,,19,,
R7-1103-59,1103,医療法人社団蓮誓会レン・ファミリークリニック,蓮誓会レンファミリクリニック,草加市,candidate_only,none,municipality_not_in_address,602,0.88,32362,レン・ファミリークリニック,レンファミリクリニック,2,新善町373,新善町,19,,
R7-1103-60,1103,医療法人社団仁心会　越谷ハートフルクリニック,仁心会越谷ハトフルクリニック,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,27995,医療法人社団仁心会　越谷ハートフルクリニック,仁心会越谷ハトフルクリニック,2,川柳町3-50-1,川柳町,0,,
R7-1103-61,1103,越谷泌尿器科・内科,越谷泌尿器科内科,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,31827,越谷泌尿器科・内科,越谷泌尿器科内科,2,相模町3-217-1,相模町,0,,
R7-1103-62,1103,江川整形外科医院,江川整形外科医院,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,31784,江川整形外科医院,江川整形外科医院,2,登戸町16-26,登戸町,0,,
R7-1103-63,1103,埼友クリニック,埼友クリニック,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,31831,埼友クリニック,埼友クリニック,2,相模町3-217-1,相模町,0,,
R7-1103-64,1103,医療法人社団勲和会愛和クリニック,勲和会愛和クリニック,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,27955,医療法人社団勲和会　愛和クリニック,勲和会愛和クリニック,2,川柳町1-590-1,川柳町,0,,
R7-1103-65,1103,医療法人社団磯久クリニック,磯久クリニック,吉川市,candidate_only,none,municipality_not_in_address,602,1.0,29604,医療法人社団磯久クリニック,磯久クリニック,2,関226-1,,19,,
R7-1103-66,1103,医療法人正務医院,正務医院,草加市,candidate_only,none,municipality_not_in_address,602,1.0,32840,医療法人正務医院,正務医院,2,青柳5-12-13,,16,,
R7-1103-67,1103,医療法人研整会松田整形外科,研整会松田整形外科,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,31868,医療法人研整会　松田整形外科,研整会松田整形外科,2,瓦曽根2-1-14,,0,,
R7-1103-68,1103,医療法人至誠会大久保クリニック,至誠会大久保クリニック,吉川市,candidate_only,none,municipality_not_in_address,602,1.0,32751,医療法人至誠会 大久保クリニック,至誠会大久保クリニック,2,平沼1649,,15,,
R7-1103-69,1103,産婦人科Ｍｏｒｏマタニティスクエア,産婦人科moroマタニティスクエア,草加市,candidate_only,none,municipality_not_in_address,602,1.0,33731,産婦人科Moroマタニティースクエア,産婦人科moroマタニティスクエア,2,中央1-6-3,,12,,
R7-1103-70,1103,佐藤産婦人科,佐藤産婦人科,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,28006,佐藤産婦人科,佐藤産婦人科,2,新越谷1-34-4,,0,,
R7-1103-71,1103,医療法人社団稔誠会高橋レディースクリニック,稔誠会高橋レディスクリニック,三郷市,candidate_only,none,municipality_not_in_address,602,1.0,30029,医療法人社団稔誠会　高橋レディースクリニック,稔誠会高橋レディスクリニック,2,釆女1-232,,12,,
R7-1103-72,1103,医療法人悦省会 分娩館医院,悦省会分娩館医院,春日部市,matched,normalized_suffix,,1,,34618,分娩館医院,分娩館医院,2,春日部市備後西５－４－２８,春日部市,10,139.76340364878516,35.95516105540468
R7-1103-73,1103,水上レディースクリニック,水上レディスクリニック,草加市,candidate_only,none,municipality_not_in_address,602,1.0,29530,水上レディースｸﾘﾆｯｸ,水上レディスクリニック,2,新栄二丁目27番地8,,10,,
R7-1103-74,1103,医療法人福満会守田内科医院,福満会守田内科医院,春日部市,matched,normalized_exact,,1,,32955,医療法人福満会　守田内科医院,福満会守田内科医院,2,春日部市南２－６－２４,春日部市,9,139.75882790030943,35.97034030911869
R7-1103-75,1103,杉浦眼科,杉浦眼科,春日部市,matched,normalized_exact,,1,,33413,杉浦眼科,杉浦眼科,2,春日部市中央１－５０－６,春日部市,9,139.75351900625603,35.97768189376736
R7-1103-76,1103,医療法人永寿会三須医院,永寿会三須医院,春日部市,matched,normalized_exact,,1,,32576,医療法人永寿会　三須医院,永寿会三須医院,2,春日部市粕壁東１－１１－１２,春日部市,8,139.75477172282365,35.979800442355
R7-1103-77,1103,医療法人燦英会宮本医院,燦英会宮本医院,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,28032,医療法人燦英会　宮本医院,燦英会宮本医院,2,三野宮806-6,,0,,
R7-1103-78,1103,南越谷健身会クリニック,南越谷健身会クリニック,越谷市,candidate_only,none,municipality_not_in_address,602,1.0,34419,南越谷健身会クリニック,南越谷健身会クリニック,2,七左町1-304-1,七左町,0,,
