published_fy,pref_code,pref_name,area_code,area_name,bed_function,series,year,beds
R7,20,長野県,2006,木曽,高度急性期,実績,2025,0
R7,20,長野県,2006,木曽,高度急性期,見込量,2026,0
R7,20,長野県,2006,木曽,高度急性期,必要数,2025,14
R7,20,長野県,2006,木曽,急性期,実績,2015,211
R7,20,長野県,2006,木曽,急性期,実績,2018,101
R7,20,長野県,2006,木曽,急性期,実績,2019,101
R7,20,長野県,2006,木曽,急性期,実績,2020,93
R7,20,長野県,2006,木曽,急性期,実績,2021,93
R7,20,長野県,2006,木曽,急性期,実績,2022,91
R7,20,長野県,2006,木曽,急性期,実績,2023,91
R7,20,長野県,2006,木曽,急性期,実績,2024,56
R7,20,長野県,2006,木曽,急性期,実績,2025,56
R7,20,長野県,2006,木曽,急性期,見込量,2026,56
R7,20,長野県,2006,木曽,急性期,必要数,2025,58
R7,20,長野県,2006,木曽,回復期,実績,2015,0
R7,20,長野県,2006,木曽,回復期,実績,2018,90
R7,20,長野県,2006,木曽,回復期,実績,2019,90
R7,20,長野県,2006,木曽,回復期,実績,2020,83
R7,20,長野県,2006,木曽,回復期,実績,2021,83
R7,20,長野県,2006,木曽,回復期,実績,2022,83
R7,20,長野県,2006,木曽,回復期,実績,2023,83
R7,20,長野県,2006,木曽,回復期,実績,2024,70
R7,20,長野県,2006,木曽,回復期,実績,2025,70
R7,20,長野県,2006,木曽,回復期,見込量,2026,70
R7,20,長野県,2006,木曽,回復期,必要数,2025,40
R7,20,長野県,2006,木曽,慢性期,実績,2015,48
R7,20,長野県,2006,木曽,慢性期,実績,2018,44
R7,20,長野県,2006,木曽,慢性期,実績,2019,44
R7,20,長野県,2006,木曽,慢性期,実績,2020,19
R7,20,長野県,2006,木曽,慢性期,実績,2021,19
R7,20,長野県,2006,木曽,慢性期,実績,2022,19
R7,20,長野県,2006,木曽,慢性期,実績,2023,19
R7,20,長野県,2006,木曽,慢性期,実績,2024,19
R7,20,長野県,2006,木曽,慢性期,実績,2025,19
R7,20,長野県,2006,木曽,慢性期,見込量,2026,19
R7,20,長野県,2006,木曽,慢性期,必要数,2025,26
R7,20,長野県,2007,松本,合計,実績,2015,3931
R7,20,長野県,2007,松本,合計,実績,2018,3919
R7,20,長野県,2007,松本,合計,実績,2019,3941
R7,20,長野県,2007,松本,合計,実績,2020,4008
R7,20,長野県,2007,松本,合計,実績,2021,3885
R7,20,長野県,2007,松本,合計,実績,2022,3827
R7,20,長野県,2007,松本,合計,実績,2023,3796
R7,20,長野県,2007,松本,合計,実績,2024,3703
R7,20,長野県,2007,松本,合計,実績,2025,3703
R7,20,長野県,2007,松本,合計,見込量,2026,3734
R7,20,長野県,2007,松本,合計,必要数,2025,3595
R7,20,長野県,2007,松本,高度急性期,実績,2015,830
R7,20,長野県,2007,松本,高度急性期,実績,2018,544
R7,20,長野県,2007,松本,高度急性期,実績,2019,546
R7,20,長野県,2007,松本,高度急性期,実績,2020,537
R7,20,長野県,2007,松本,高度急性期,実績,2021,555
R7,20,長野県,2007,松本,高度急性期,実績,2022,535
R7,20,長野県,2007,松本,高度急性期,実績,2023,609
R7,20,長野県,2007,松本,高度急性期,実績,2024,525
R7,20,長野県,2007,松本,高度急性期,実績,2025,525
R7,20,長野県,2007,松本,高度急性期,見込量,2026,537
R7,20,長野県,2007,松本,高度急性期,必要数,2025,503
R7,20,長野県,2007,松本,急性期,実績,2015,2088
R7,20,長野県,2007,松本,急性期,実績,2018,2197
R7,20,長野県,2007,松本,急性期,実績,2019,2071
R7,20,長野県,2007,松本,急性期,実績,2020,2141
R7,20,長野県,2007,松本,急性期,実績,2021,2114
R7,20,長野県,2007,松本,急性期,実績,2022,2048
R7,20,長野県,2007,松本,急性期,実績,2023,2010
R7,20,長野県,2007,松本,急性期,実績,2024,1908
R7,20,長野県,2007,松本,急性期,実績,2025,1908
R7,20,長野県,2007,松本,急性期,見込量,2026,1922
R7,20,長野県,2007,松本,急性期,必要数,2025,1432
R7,20,長野県,2007,松本,回復期,実績,2015,454
R7,20,長野県,2007,松本,回復期,実績,2018,496
R7,20,長野県,2007,松本,回復期,実績,2019,666
R7,20,長野県,2007,松本,回復期,実績,2020,672
R7,20,長野県,2007,松本,回復期,実績,2021,669
R7,20,長野県,2007,松本,回復期,実績,2022,713
R7,20,長野県,2007,松本,回復期,実績,2023,650
R7,20,長野県,2007,松本,回復期,実績,2024,762
R7,20,長野県,2007,松本,回復期,実績,2025,762
R7,20,長野県,2007,松本,回復期,見込量,2026,767
R7,20,長野県,2007,松本,回復期,必要数,2025,1098
R7,20,長野県,2007,松本,慢性期,実績,2015,559
R7,20,長野県,2007,松本,慢性期,実績,2018,682
R7,20,長野県,2007,松本,慢性期,実績,2019,658
R7,20,長野県,2007,松本,慢性期,実績,2020,658
R7,20,長野県,2007,松本,慢性期,実績,2021,547
R7,20,長野県,2007,松本,慢性期,実績,2022,531
R7,20,長野県,2007,松本,慢性期,実績,2023,527
R7,20,長野県,2007,松本,慢性期,実績,2024,508
R7,20,長野県,2007,松本,慢性期,実績,2025,508
R7,20,長野県,2007,松本,慢性期,見込量,2026,508
R7,20,長野県,2007,松本,慢性期,必要数,2025,562
R7,20,長野県,2008,大北,合計,実績,2015,513
R7,20,長野県,2008,大北,合計,実績,2018,414
R7,20,長野県,2008,大北,合計,実績,2019,414
R7,20,長野県,2008,大北,合計,実績,2020,414
R7,20,長野県,2008,大北,合計,実績,2021,422
R7,20,長野県,2008,大北,合計,実績,2022,422
R7,20,長野県,2008,大北,合計,実績,2023,418
R7,20,長野県,2008,大北,合計,実績,2024,399
R7,20,長野県,2008,大北,合計,実績,2025,399
R7,20,長野県,2008,大北,合計,見込量,2026,399
R7,20,長野県,2008,大北,合計,必要数,2025,403
R7,20,長野県,2008,大北,高度急性期,実績,2015,0
R7,20,長野県,2008,大北,高度急性期,実績,2018,0
R7,20,長野県,2008,大北,高度急性期,実績,2019,0
R7,20,長野県,2008,大北,高度急性期,実績,2020,0
R7,20,長野県,2008,大北,高度急性期,実績,2021,0
R7,20,長野県,2008,大北,高度急性期,実績,2022,0
R7,20,長野県,2008,大北,高度急性期,実績,2023,0
R7,20,長野県,2008,大北,高度急性期,実績,2024,0
R7,20,長野県,2008,大北,高度急性期,実績,2025,0
R7,20,長野県,2008,大北,高度急性期,見込量,2026,0
R7,20,長野県,2008,大北,高度急性期,必要数,2025,36
R7,20,長野県,2008,大北,急性期,実績,2015,386
R7,20,長野県,2008,大北,急性期,実績,2018,249
R7,20,長野県,2008,大北,急性期,実績,2019,249
R7,20,長野県,2008,大北,急性期,実績,2020,249
R7,20,長野県,2008,大北,急性期,実績,2021,257
R7,20,長野県,2008,大北,急性期,実績,2022,257
R7,20,長野県,2008,大北,急性期,実績,2023,253
R7,20,長野県,2008,大北,急性期,実績,2024,251
R7,20,長野県,2008,大北,急性期,実績,2025,251
R7,20,長野県,2008,大北,急性期,見込量,2026,251
R7,20,長野県,2008,大北,急性期,必要数,2025,197
R7,20,長野県,2008,大北,回復期,実績,2015,65
R7,20,長野県,2008,大北,回復期,実績,2018,98
R7,20,長野県,2008,大北,回復期,実績,2019,98
R7,20,長野県,2008,大北,回復期,実績,2020,98
R7,20,長野県,2008,大北,回復期,実績,2021,98
R7,20,長野県,2008,大北,回復期,実績,2022,98
R7,20,長野県,2008,大北,回復期,実績,2023,98
R7,20,長野県,2008,大北,回復期,実績,2024,100
R7,20,長野県,2008,大北,回復期,実績,2025,100
R7,20,長野県,2008,大北,回復期,見込量,2026,100
R7,20,長野県,2008,大北,回復期,必要数,2025,108
R7,20,長野県,2008,大北,慢性期,実績,2015,62
R7,20,長野県,2008,大北,慢性期,実績,2018,67
R7,20,長野県,2008,大北,慢性期,実績,2019,67
R7,20,長野県,2008,大北,慢性期,実績,2020,67
R7,20,長野県,2008,大北,慢性期,実績,2021,67
R7,20,長野県,2008,大北,慢性期,実績,2022,67
R7,20,長野県,2008,大北,慢性期,実績,2023,67
R7,20,長野県,2008,大北,慢性期,実績,2024,48
R7,20,長野県,2008,大北,慢性期,実績,2025,48
R7,20,長野県,2008,大北,慢性期,見込量,2026,48
R7,20,長野県,2008,大北,慢性期,必要数,2025,62
R7,20,長野県,2009,長野,合計,実績,2015,4966
R7,20,長野県,2009,長野,合計,実績,2018,5192
R7,20,長野県,2009,長野,合計,実績,2019,5052
R7,20,長野県,2009,長野,合計,実績,2020,5088
R7,20,長野県,2009,長野,合計,実績,2021,5029
R7,20,長野県,2009,長野,合計,実績,2022,5055
R7,20,長野県,2009,長野,合計,実績,2023,4988
R7,20,長野県,2009,長野,合計,実績,2024,4828
R7,20,長野県,2009,長野,合計,実績,2025,4828
R7,20,長野県,2009,長野,合計,見込量,2026,4790
R7,20,長野県,2009,長野,合計,必要数,2025,4420
R7,20,長野県,2009,長野,高度急性期,実績,2015,996
R7,20,長野県,2009,長野,高度急性期,実績,2018,608
R7,20,長野県,2009,長野,高度急性期,実績,2019,583
R7,20,長野県,2009,長野,高度急性期,実績,2020,583
R7,20,長野県,2009,長野,高度急性期,実績,2021,584
R7,20,長野県,2009,長野,高度急性期,実績,2022,584
R7,20,長野県,2009,長野,高度急性期,実績,2023,566
R7,20,長野県,2009,長野,高度急性期,実績,2024,535
R7,20,長野県,2009,長野,高度急性期,実績,2025,535
R7,20,長野県,2009,長野,高度急性期,見込量,2026,535
R7,20,長野県,2009,長野,高度急性期,必要数,2025,543
R7,20,長野県,2009,長野,急性期,実績,2015,2200
R7,20,長野県,2009,長野,急性期,実績,2018,2620
R7,20,長野県,2009,長野,急性期,実績,2019,2451
R7,20,長野県,2009,長野,急性期,実績,2020,2465
R7,20,長野県,2009,長野,急性期,実績,2021,2423
R7,20,長野県,2009,長野,急性期,実績,2022,2440
R7,20,長野県,2009,長野,急性期,実績,2023,2336
R7,20,長野県,2009,長野,急性期,実績,2024,2287
R7,20,長野県,2009,長野,急性期,実績,2025,2287
R7,20,長野県,2009,長野,急性期,見込量,2026,2220
R7,20,長野県,2009,長野,急性期,必要数,2025,1634
R7,20,長野県,2009,長野,回復期,実績,2015,621
R7,20,長野県,2009,長野,回復期,実績,2018,523
R7,20,長野県,2009,長野,回復期,実績,2019,580
R7,20,長野県,2009,長野,回復期,実績,2020,618
R7,20,長野県,2009,長野,回復期,実績,2021,707
R7,20,長野県,2009,長野,回復期,実績,2022,676
R7,20,長野県,2009,長野,回復期,実績,2023,780
R7,20,長野県,2009,長野,回復期,実績,2024,661
R7,20,長野県,2009,長野,回復期,実績,2025,661
R7,20,長野県,2009,長野,回復期,見込量,2026,737
R7,20,長野県,2009,長野,回復期,必要数,2025,1196
R7,20,長野県,2009,長野,慢性期,実績,2015,1149
R7,20,長野県,2009,長野,慢性期,実績,2018,1441
R7,20,長野県,2009,長野,慢性期,実績,2019,1438
R7,20,長野県,2009,長野,慢性期,実績,2020,1422
R7,20,長野県,2009,長野,慢性期,実績,2021,1315
R7,20,長野県,2009,長野,慢性期,実績,2022,1355
R7,20,長野県,2009,長野,慢性期,実績,2023,1306
R7,20,長野県,2009,長野,慢性期,実績,2024,1345
R7,20,長野県,2009,長野,慢性期,実績,2025,1345
R7,20,長野県,2009,長野,慢性期,見込量,2026,1298
R7,20,長野県,2009,長野,慢性期,必要数,2025,1047
R7,20,長野県,2010,北信,合計,実績,2015,715
R7,20,長野県,2010,北信,合計,実績,2018,715
R7,20,長野県,2010,北信,合計,実績,2019,715
R7,20,長野県,2010,北信,合計,実績,2020,713
R7,20,長野県,2010,北信,合計,実績,2021,757
R7,20,長野県,2010,北信,合計,実績,2022,717
R7,20,長野県,2010,北信,合計,実績,2023,636
R7,20,長野県,2010,北信,合計,実績,2024,636
R7,20,長野県,2010,北信,合計,実績,2025,636
R7,20,長野県,2010,北信,合計,見込量,2026,632
R7,20,長野県,2010,北信,合計,必要数,2025,541
R7,20,長野県,2010,北信,高度急性期,実績,2015,15
R7,20,長野県,2010,北信,高度急性期,実績,2018,75
R7,20,長野県,2010,北信,高度急性期,実績,2019,75
R7,20,長野県,2010,北信,高度急性期,実績,2020,81
R7,20,長野県,2010,北信,高度急性期,実績,2021,81
R7,20,長野県,2010,北信,高度急性期,実績,2022,75
R7,20,長野県,2010,北信,高度急性期,実績,2023,75
R7,20,長野県,2010,北信,高度急性期,実績,2024,75
R7,20,長野県,2010,北信,高度急性期,実績,2025,75
R7,20,長野県,2010,北信,高度急性期,見込量,2026,75
R7,20,長野県,2010,北信,高度急性期,必要数,2025,57
R7,20,長野県,2010,北信,急性期,実績,2015,461
R7,20,長野県,2010,北信,急性期,実績,2018,341
R7,20,長野県,2010,北信,急性期,実績,2019,341
R7,20,長野県,2010,北信,急性期,実績,2020,333
R7,20,長野県,2010,北信,急性期,実績,2021,339
R7,20,長野県,2010,北信,急性期,実績,2022,343
R7,20,長野県,2010,北信,急性期,実績,2023,339
R7,20,長野県,2010,北信,急性期,実績,2024,339
R7,20,長野県,2010,北信,急性期,実績,2025,339
R7,20,長野県,2010,北信,急性期,見込量,2026,335
R7,20,長野県,2010,北信,急性期,必要数,2025,244
R7,20,長野県,2010,北信,回復期,実績,2015,140
R7,20,長野県,2010,北信,回復期,実績,2018,200
R7,20,長野県,2010,北信,回復期,実績,2019,200
R7,20,長野県,2010,北信,回復期,実績,2020,200
R7,20,長野県,2010,北信,回復期,実績,2021,200
R7,20,長野県,2010,北信,回復期,実績,2022,200
R7,20,長野県,2010,北信,回復期,実績,2023,140
R7,20,長野県,2010,北信,回復期,実績,2024,140
R7,20,長野県,2010,北信,回復期,実績,2025,140
R7,20,長野県,2010,北信,回復期,見込量,2026,140
R7,20,長野県,2010,北信,回復期,必要数,2025,182
R7,20,長野県,2010,北信,慢性期,実績,2015,99
R7,20,長野県,2010,北信,慢性期,実績,2018,99
R7,20,長野県,2010,北信,慢性期,実績,2019,99
R7,20,長野県,2010,北信,慢性期,実績,2020,99
R7,20,長野県,2010,北信,慢性期,実績,2021,137
R7,20,長野県,2010,北信,慢性期,実績,2022,99
R7,20,長野県,2010,北信,慢性期,実績,2023,82
R7,20,長野県,2010,北信,慢性期,実績,2024,82
R7,20,長野県,2010,北信,慢性期,実績,2025,82
R7,20,長野県,2010,北信,慢性期,見込量,2026,82
R7,20,長野県,2010,北信,慢性期,必要数,2025,58
R7,21,岐阜県,2101,岐阜,合計,実績,2015,7793
R7,21,岐阜県,2101,岐阜,合計,実績,2018,7747
R7,21,岐阜県,2101,岐阜,合計,実績,2019,7398
R7,21,岐阜県,2101,岐阜,合計,実績,2020,7456
R7,21,岐阜県,2101,岐阜,合計,実績,2021,7505
R7,21,岐阜県,2101,岐阜,合計,実績,2022,7315
R7,21,岐阜県,2101,岐阜,合計,実績,2023,7363
R7,21,岐阜県,2101,岐阜,合計,実績,2024,6941
R7,21,岐阜県,2101,岐阜,合計,実績,2025,6941
R7,21,岐阜県,2101,岐阜,合計,見込量,2026,6947
R7,21,岐阜県,2101,岐阜,合計,必要数,2025,7074
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2015,1325
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2018,1531
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2019,1560
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2020,1509
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2021,1509
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2022,1509
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2023,1509
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2024,1759
R7,21,岐阜県,2101,岐阜,高度急性期,実績,2025,1759
R7,21,岐阜県,2101,岐阜,高度急性期,見込量,2026,1760
R7,21,岐阜県,2101,岐阜,高度急性期,必要数,2025,869
R7,21,岐阜県,2101,岐阜,急性期,実績,2015,3918
R7,21,岐阜県,2101,岐阜,急性期,実績,2018,3278
R7,21,岐阜県,2101,岐阜,急性期,実績,2019,3062
R7,21,岐阜県,2101,岐阜,急性期,実績,2020,3083
R7,21,岐阜県,2101,岐阜,急性期,実績,2021,3116
R7,21,岐阜県,2101,岐阜,急性期,実績,2022,2990
R7,21,岐阜県,2101,岐阜,急性期,実績,2023,2942
R7,21,岐阜県,2101,岐阜,急性期,実績,2024,2537
R7,21,岐阜県,2101,岐阜,急性期,実績,2025,2537
R7,21,岐阜県,2101,岐阜,急性期,見込量,2026,2577
R7,21,岐阜県,2101,岐阜,急性期,必要数,2025,2757
R7,21,岐阜県,2101,岐阜,回復期,実績,2015,790
R7,21,岐阜県,2101,岐阜,回復期,実績,2018,1198
R7,21,岐阜県,2101,岐阜,回復期,実績,2019,1087
R7,21,岐阜県,2101,岐阜,回復期,実績,2020,1121
R7,21,岐阜県,2101,岐阜,回復期,実績,2021,1218
R7,21,岐阜県,2101,岐阜,回復期,実績,2022,1095
R7,21,岐阜県,2101,岐阜,回復期,実績,2023,1193
R7,21,岐阜県,2101,岐阜,回復期,実績,2024,1276
R7,21,岐阜県,2101,岐阜,回復期,実績,2025,1276
R7,21,岐阜県,2101,岐阜,回復期,見込量,2026,1246
R7,21,岐阜県,2101,岐阜,回復期,必要数,2025,2201
R7,21,岐阜県,2101,岐阜,慢性期,実績,2015,1760
R7,21,岐阜県,2101,岐阜,慢性期,実績,2018,1740
R7,21,岐阜県,2101,岐阜,慢性期,実績,2019,1689
R7,21,岐阜県,2101,岐阜,慢性期,実績,2020,1743
R7,21,岐阜県,2101,岐阜,慢性期,実績,2021,1662
R7,21,岐阜県,2101,岐阜,慢性期,実績,2022,1721
R7,21,岐阜県,2101,岐阜,慢性期,実績,2023,1719
R7,21,岐阜県,2101,岐阜,慢性期,実績,2024,1369
R7,21,岐阜県,2101,岐阜,慢性期,実績,2025,1369
R7,21,岐阜県,2101,岐阜,慢性期,見込量,2026,1364
R7,21,岐阜県,2101,岐阜,慢性期,必要数,2025,1247
R7,21,岐阜県,2102,西濃,合計,実績,2015,2953
R7,21,岐阜県,2102,西濃,合計,実績,2018,2766
R7,21,岐阜県,2102,西濃,合計,実績,2019,2751
R7,21,岐阜県,2102,西濃,合計,実績,2020,2630
R7,21,岐阜県,2102,西濃,合計,実績,2021,2668
R7,21,岐阜県,2102,西濃,合計,実績,2022,2641
R7,21,岐阜県,2102,西濃,合計,実績,2023,2621
R7,21,岐阜県,2102,西濃,合計,実績,2024,2442
R7,21,岐阜県,2102,西濃,合計,実績,2025,2442
R7,21,岐阜県,2102,西濃,合計,見込量,2026,2465
R7,21,岐阜県,2102,西濃,合計,必要数,2025,2430
R7,21,岐阜県,2102,西濃,高度急性期,実績,2015,304
R7,21,岐阜県,2102,西濃,高度急性期,実績,2018,305
R7,21,岐阜県,2102,西濃,高度急性期,実績,2019,305
R7,21,岐阜県,2102,西濃,高度急性期,実績,2020,313
R7,21,岐阜県,2102,西濃,高度急性期,実績,2021,313
R7,21,岐阜県,2102,西濃,高度急性期,実績,2022,313
R7,21,岐阜県,2102,西濃,高度急性期,実績,2023,313
R7,21,岐阜県,2102,西濃,高度急性期,実績,2024,298
R7,21,岐阜県,2102,西濃,高度急性期,実績,2025,298
R7,21,岐阜県,2102,西濃,高度急性期,見込量,2026,330
R7,21,岐阜県,2102,西濃,高度急性期,必要数,2025,253
