published_fy,direction,pref_code,pref_name,area_code,area_name,phase,rank,partner_pref_code,partner_pref_name,partner_area_code,partner_area_name,rate,rate_source_value,value_status
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,2,40,福岡県,4007,八女・筑後,0.03665067536326314,0.03665067536326314,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,3,40,福岡県,4001,福岡・糸島,0.028236351155161578,0.028236351155161578,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,4,40,福岡県,4005,朝倉,0.02110202164755277,0.02110202164755277,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,5,41,佐賀県,4101,中部,0.018136897137834736,0.018136897137834736,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,6,40,福岡県,4008,有明,0.016486523870808303,0.016486523870808303,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,7,40,福岡県,4004,筑紫,0.014013764857254432,0.014013764857254432,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,8,41,佐賀県,4102,東部,0.008063668841298832,0.008063668841298832,observed
R7,流出率,40,福岡県,4006,久留米,高度急性期+急性期,9,44,大分県,4408,西部,0.004787588556903793,0.004787588556903793,observed
R7,流出率,40,福岡県,4006,久留米,包括期,1,40,福岡県,4006,久留米,0.8068178049197704,0.8068178049197704,observed
R7,流出率,40,福岡県,4006,久留米,包括期,2,41,佐賀県,4102,東部,0.04711840994939964,0.04711840994939964,observed
R7,流出率,40,福岡県,4006,久留米,包括期,3,40,福岡県,4007,八女・筑後,0.039278578596943954,0.039278578596943954,observed
R7,流出率,40,福岡県,4006,久留米,包括期,4,40,福岡県,4008,有明,0.029737405508422722,0.029737405508422722,observed
R7,流出率,40,福岡県,4006,久留米,包括期,5,40,福岡県,4005,朝倉,0.023892982105973633,0.023892982105973633,observed
R7,流出率,40,福岡県,4006,久留米,包括期,6,40,福岡県,4001,福岡・糸島,0.015532912755437528,0.015532912755437528,observed
R7,流出率,40,福岡県,4006,久留米,包括期,7,41,佐賀県,4101,中部,0.01341666253569488,0.01341666253569488,observed
R7,流出率,40,福岡県,4006,久留米,包括期,8,40,福岡県,4004,筑紫,0.009914343872013297,0.009914343872013297,observed
R7,流出率,40,福岡県,4006,久留米,包括期,9,44,大分県,4408,西部,0.0032730787422591244,0.0032730787422591244,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,1,40,福岡県,4006,久留米,0.703591598959121,0.703591598959121,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,2,41,佐賀県,4102,東部,0.12639881567408293,0.12639881567408293,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,3,40,福岡県,4007,八女・筑後,0.06787329471236862,0.06787329471236862,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,4,40,福岡県,4008,有明,0.041258451691373904,0.041258451691373904,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,5,40,福岡県,4005,朝倉,0.022112174527835756,0.022112174527835756,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,6,41,佐賀県,4101,中部,0.014770005756527883,0.014770005756527883,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,7,40,福岡県,4001,福岡・糸島,0.0052153074859342535,0.0052153074859342535,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,8,40,福岡県,4004,筑紫,0.0051105585749803405,0.0051105585749803405,observed
R7,流出率,40,福岡県,4006,久留米,慢性期,9,40,福岡県,4002,粕屋,0.004350720261447978,0.004350720261447978,observed
R7,流入率,40,福岡県,4007,八女・筑後,高度急性期+急性期,1,40,福岡県,4007,八女・筑後,0.7466350667586854,0.7466350667586854,observed
R7,流入率,40,福岡県,4007,八女・筑後,高度急性期+急性期,2,40,福岡県,4006,久留米,0.1295268534407849,0.1295268534407849,observed
R7,流入率,40,福岡県,4007,八女・筑後,高度急性期+急性期,3,40,福岡県,4008,有明,0.0910884055975984,0.0910884055975984,observed
R7,流入率,40,福岡県,4007,八女・筑後,包括期,1,40,福岡県,4007,八女・筑後,0.7576715372478864,0.7576715372478864,observed
R7,流入率,40,福岡県,4007,八女・筑後,包括期,2,40,福岡県,4006,久留米,0.13128218101081587,0.13128218101081587,observed
R7,流入率,40,福岡県,4007,八女・筑後,包括期,3,40,福岡県,4008,有明,0.08468642571682945,0.08468642571682945,observed
R7,流入率,40,福岡県,4007,八女・筑後,慢性期,1,40,福岡県,4007,八女・筑後,0.6762066295324727,0.6762066295324727,observed
R7,流入率,40,福岡県,4007,八女・筑後,慢性期,2,40,福岡県,4006,久留米,0.20613816235905588,0.20613816235905588,observed
R7,流入率,40,福岡県,4007,八女・筑後,慢性期,3,44,大分県,4408,西部,0.042347555801599844,0.042347555801599844,observed
R7,流入率,40,福岡県,4007,八女・筑後,慢性期,4,40,福岡県,4008,有明,0.03600519036014048,0.03600519036014048,observed
R7,流入率,40,福岡県,4007,八女・筑後,慢性期,5,40,福岡県,4005,朝倉,0.020759055088827805,0.020759055088827805,observed
R7,流出率,40,福岡県,4007,八女・筑後,高度急性期+急性期,1,40,福岡県,4007,八女・筑後,0.6513447913050309,0.6513447913050309,observed
R7,流出率,40,福岡県,4007,八女・筑後,高度急性期+急性期,2,40,福岡県,4006,久留米,0.2976120959617559,0.2976120959617559,observed
R7,流出率,40,福岡県,4007,八女・筑後,高度急性期+急性期,3,40,福岡県,4001,福岡・糸島,0.015462346714217801,0.015462346714217801,observed
R7,流出率,40,福岡県,4007,八女・筑後,高度急性期+急性期,4,40,福岡県,4008,有明,0.010960563717966044,0.010960563717966044,observed
R7,流出率,40,福岡県,4007,八女・筑後,包括期,1,40,福岡県,4007,八女・筑後,0.74911257500244,0.74911257500244,observed
R7,流出率,40,福岡県,4007,八女・筑後,包括期,2,40,福岡県,4006,久留米,0.2011477968147367,0.2011477968147367,observed
R7,流出率,40,福岡県,4007,八女・筑後,包括期,3,40,福岡県,4008,有明,0.02110788822331268,0.02110788822331268,observed
R7,流出率,40,福岡県,4007,八女・筑後,慢性期,1,40,福岡県,4007,八女・筑後,0.7172668405931512,0.7172668405931512,observed
R7,流出率,40,福岡県,4007,八女・筑後,慢性期,2,40,福岡県,4006,久留米,0.16526520914866222,0.16526520914866222,observed
R7,流出率,40,福岡県,4007,八女・筑後,慢性期,3,40,福岡県,4008,有明,0.06202944354890076,0.06202944354890076,observed
R7,流出率,40,福岡県,4007,八女・筑後,慢性期,4,41,佐賀県,4102,東部,0.03764258252834123,0.03764258252834123,observed
R7,流入率,40,福岡県,4008,有明,高度急性期+急性期,1,40,福岡県,4008,有明,0.8304063722171282,0.8304063722171282,observed
R7,流入率,40,福岡県,4008,有明,高度急性期+急性期,2,43,熊本県,4303,有明,0.11640528127156115,0.11640528127156115,observed
R7,流入率,40,福岡県,4008,有明,高度急性期+急性期,3,40,福岡県,4006,久留米,0.03038102461911643,0.03038102461911643,observed
R7,流入率,40,福岡県,4008,有明,高度急性期+急性期,4,40,福岡県,4007,八女・筑後,0.006551274806401954,0.006551274806401954,observed
R7,流入率,40,福岡県,4008,有明,包括期,1,40,福岡県,4008,有明,0.840677098132205,0.840677098132205,observed
R7,流入率,40,福岡県,4008,有明,包括期,2,43,熊本県,4303,有明,0.09663544551449482,0.09663544551449482,observed
R7,流入率,40,福岡県,4008,有明,包括期,3,40,福岡県,4006,久留米,0.03993927995642186,0.03993927995642186,observed
R7,流入率,40,福岡県,4008,有明,包括期,4,40,福岡県,4007,八女・筑後,0.008578785461840276,0.008578785461840276,observed
R7,流入率,40,福岡県,4008,有明,慢性期,1,40,福岡県,4008,有明,0.776260979293028,0.776260979293028,observed
R7,流入率,40,福岡県,4008,有明,慢性期,2,43,熊本県,4303,有明,0.07166958578919486,0.07166958578919486,observed
R7,流入率,40,福岡県,4008,有明,慢性期,3,40,福岡県,4006,久留米,0.049837108139203945,0.049837108139203945,observed
R7,流入率,40,福岡県,4008,有明,慢性期,4,40,福岡県,4007,八女・筑後,0.02325824786941422,0.02325824786941422,observed
R7,流入率,40,福岡県,4008,有明,慢性期,5,40,福岡県,4012,北九州,0.0183364706501277,0.0183364706501277,observed
R7,流入率,40,福岡県,4008,有明,慢性期,6,40,福岡県,4001,福岡・糸島,0.017756144457863877,0.017756144457863877,observed
R7,流入率,40,福岡県,4008,有明,慢性期,7,40,福岡県,4004,筑紫,0.00810382454079915,0.00810382454079915,observed
R7,流入率,40,福岡県,4008,有明,慢性期,8,41,佐賀県,4101,中部,0.006127998759082714,0.006127998759082714,observed
R7,流入率,40,福岡県,4008,有明,慢性期,9,40,福岡県,4011,田川,0.004637814342345485,0.004637814342345485,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,1,40,福岡県,4008,有明,0.7060818018795061,0.7060818018795061,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,2,40,福岡県,4006,久留米,0.17707236901077159,0.17707236901077159,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,3,40,福岡県,4007,八女・筑後,0.040385264612011466,0.040385264612011466,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,4,43,熊本県,4303,有明,0.022004551462903605,0.022004551462903605,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,5,40,福岡県,4001,福岡・糸島,0.020350598580995943,0.020350598580995943,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,6,41,佐賀県,4101,中部,0.014186119972458541,0.014186119972458541,observed
R7,流出率,40,福岡県,4008,有明,高度急性期+急性期,7,43,熊本県,4312,熊本・上益城,0.008761549801303253,0.008761549801303253,observed
R7,流出率,40,福岡県,4008,有明,包括期,1,40,福岡県,4008,有明,0.8384671872820664,0.8384671872820664,observed
R7,流出率,40,福岡県,4008,有明,包括期,2,40,福岡県,4006,久留米,0.08344113753878267,0.08344113753878267,observed
R7,流出率,40,福岡県,4008,有明,包括期,3,40,福岡県,4007,八女・筑後,0.03394046550250863,0.03394046550250863,observed
R7,流出率,40,福岡県,4008,有明,包括期,4,43,熊本県,4303,有明,0.011468952921926229,0.011468952921926229,observed
R7,流出率,40,福岡県,4008,有明,包括期,5,40,福岡県,4001,福岡・糸島,0.011015450105074372,0.011015450105074372,observed
R7,流出率,40,福岡県,4008,有明,包括期,6,41,佐賀県,4101,中部,0.007048145387911996,0.007048145387911996,observed
R7,流出率,40,福岡県,4008,有明,包括期,7,43,熊本県,4312,熊本・上益城,0.006060899402180491,0.006060899402180491,observed
R7,流出率,40,福岡県,4008,有明,慢性期,1,40,福岡県,4008,有明,0.844520125286776,0.844520125286776,observed
R7,流出率,40,福岡県,4008,有明,慢性期,2,40,福岡県,4006,久留米,0.08500522853901123,0.08500522853901123,observed
R7,流出率,40,福岡県,4008,有明,慢性期,3,43,熊本県,4303,有明,0.03020727702115036,0.03020727702115036,observed
R7,流出率,40,福岡県,4008,有明,慢性期,4,40,福岡県,4007,八女・筑後,0.015579294891331044,0.015579294891331044,observed
R7,流出率,40,福岡県,4008,有明,慢性期,5,41,佐賀県,4101,中部,0.0076967961455141985,0.0076967961455141985,observed
R7,流出率,40,福岡県,4008,有明,慢性期,6,41,佐賀県,4102,東部,0.006602206486725377,0.006602206486725377,observed
R7,流入率,40,福岡県,4009,飯塚,高度急性期+急性期,1,40,福岡県,4009,飯塚,0.640656693555601,0.640656693555601,observed
R7,流入率,40,福岡県,4009,飯塚,高度急性期+急性期,2,40,福岡県,4011,田川,0.18648263932405154,0.18648263932405154,observed
R7,流入率,40,福岡県,4009,飯塚,高度急性期+急性期,3,40,福岡県,4010,直方・鞍手,0.12610623616978953,0.12610623616978953,observed
R7,流入率,40,福岡県,4009,飯塚,高度急性期+急性期,4,40,福岡県,4012,北九州,0.014935666379636862,0.014935666379636862,observed
R7,流入率,40,福岡県,4009,飯塚,高度急性期+急性期,5,40,福岡県,4001,福岡・糸島,0.005546686647291092,0.005546686647291092,observed
R7,流入率,40,福岡県,4009,飯塚,包括期,1,40,福岡県,4009,飯塚,0.8430104731873732,0.8430104731873732,observed
R7,流入率,40,福岡県,4009,飯塚,包括期,2,40,福岡県,4011,田川,0.07141078270996928,0.07141078270996928,observed
R7,流入率,40,福岡県,4009,飯塚,包括期,3,40,福岡県,4010,直方・鞍手,0.049376536882145494,0.049376536882145494,observed
R7,流入率,40,福岡県,4009,飯塚,包括期,4,40,福岡県,4012,北九州,0.008600157644845867,0.008600157644845867,observed
R7,流入率,40,福岡県,4009,飯塚,慢性期,1,40,福岡県,4009,飯塚,0.7496673536814665,0.7496673536814665,observed
R7,流入率,40,福岡県,4009,飯塚,慢性期,2,40,福岡県,4011,田川,0.06613753860540733,0.06613753860540733,observed
R7,流入率,40,福岡県,4009,飯塚,慢性期,3,40,福岡県,4010,直方・鞍手,0.04379575657365124,0.04379575657365124,observed
R7,流入率,40,福岡県,4009,飯塚,慢性期,4,40,福岡県,4012,北九州,0.03421837454228469,0.03421837454228469,observed
R7,流入率,40,福岡県,4009,飯塚,慢性期,5,40,福岡県,4001,福岡・糸島,0.018621618481454875,0.018621618481454875,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,1,40,福岡県,4009,飯塚,0.8418848762577458,0.8418848762577458,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,2,40,福岡県,4001,福岡・糸島,0.07019588804558705,0.07019588804558705,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,3,40,福岡県,4012,北九州,0.01953265563202059,0.01953265563202059,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,4,40,福岡県,4011,田川,0.016563032789417627,0.016563032789417627,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,5,40,福岡県,4010,直方・鞍手,0.015746887939583946,0.015746887939583946,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,6,40,福岡県,4004,筑紫,0.009038319238940022,0.009038319238940022,observed
R7,流出率,40,福岡県,4009,飯塚,高度急性期+急性期,7,40,福岡県,4006,久留米,0.008582276672280837,0.008582276672280837,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,1,40,福岡県,4009,飯塚,0.8838750912188956,0.8838750912188956,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,2,40,福岡県,4001,福岡・糸島,0.041299357310861366,0.041299357310861366,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,3,40,福岡県,4010,直方・鞍手,0.02129184199690163,0.02129184199690163,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,4,40,福岡県,4011,田川,0.018338483070858197,0.018338483070858197,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,5,40,福岡県,4012,北九州,0.00821511219355813,0.00821511219355813,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,6,40,福岡県,4002,粕屋,0.006680721876360606,0.006680721876360606,observed
R7,流出率,40,福岡県,4009,飯塚,包括期,7,40,福岡県,4004,筑紫,0.0065131315075130074,0.0065131315075130074,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,1,40,福岡県,4009,飯塚,0.7015610422339724,0.7015610422339724,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,2,40,福岡県,4002,粕屋,0.13544873089264683,0.13544873089264683,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,3,40,福岡県,4011,田川,0.035007884331701725,0.035007884331701725,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,4,40,福岡県,4010,直方・鞍手,0.027666914848511005,0.027666914848511005,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,5,40,福岡県,4006,久留米,0.0232667271360363,0.0232667271360363,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,6,40,福岡県,4012,北九州,0.02322049618051243,0.02322049618051243,observed
R7,流出率,40,福岡県,4009,飯塚,慢性期,7,40,福岡県,4001,福岡・糸島,0.01606232643976396,0.01606232643976396,observed
R7,流入率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,1,40,福岡県,4010,直方・鞍手,0.7617635180906152,0.7617635180906152,observed
R7,流入率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,2,40,福岡県,4012,北九州,0.13948037366905472,0.13948037366905472,observed
R7,流入率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,3,40,福岡県,4011,田川,0.04241681414219796,0.04241681414219796,observed
R7,流入率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,4,40,福岡県,4009,飯塚,0.04170411260542924,0.04170411260542924,observed
R7,流入率,40,福岡県,4010,直方・鞍手,包括期,1,40,福岡県,4010,直方・鞍手,0.7423611691558082,0.7423611691558082,observed
R7,流入率,40,福岡県,4010,直方・鞍手,包括期,2,40,福岡県,4012,北九州,0.16713306015157448,0.16713306015157448,observed
R7,流入率,40,福岡県,4010,直方・鞍手,包括期,3,40,福岡県,4009,飯塚,0.034555968731305196,0.034555968731305196,observed
R7,流入率,40,福岡県,4010,直方・鞍手,包括期,4,40,福岡県,4011,田川,0.031923502293908376,0.031923502293908376,observed
R7,流入率,40,福岡県,4010,直方・鞍手,慢性期,1,40,福岡県,4010,直方・鞍手,0.803737229127686,0.803737229127686,observed
R7,流入率,40,福岡県,4010,直方・鞍手,慢性期,2,40,福岡県,4009,飯塚,0.08209156864904307,0.08209156864904307,observed
R7,流入率,40,福岡県,4010,直方・鞍手,慢性期,3,40,福岡県,4012,北九州,0.06816344224332152,0.06816344224332152,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,1,40,福岡県,4010,直方・鞍手,0.42059557570302425,0.42059557570302425,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,2,40,福岡県,4012,北九州,0.2427752148577857,0.2427752148577857,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,3,40,福岡県,4009,飯塚,0.24232185301259573,0.24232185301259573,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,4,40,福岡県,4001,福岡・糸島,0.04511546671029141,0.04511546671029141,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,5,40,福岡県,4003,宗像,0.01833576811860789,0.01833576811860789,observed
R7,流出率,40,福岡県,4010,直方・鞍手,高度急性期+急性期,6,40,福岡県,4002,粕屋,0.013087431219600175,0.013087431219600175,observed
R7,流出率,40,福岡県,4010,直方・鞍手,包括期,1,40,福岡県,4010,直方・鞍手,0.7183782250224546,0.7183782250224546,observed
R7,流出率,40,福岡県,4010,直方・鞍手,包括期,2,40,福岡県,4012,北九州,0.12078051898714733,0.12078051898714733,observed
R7,流出率,40,福岡県,4010,直方・鞍手,包括期,3,40,福岡県,4009,飯塚,0.08130669387047576,0.08130669387047576,observed
R7,流出率,40,福岡県,4010,直方・鞍手,包括期,4,40,福岡県,4001,福岡・糸島,0.03145177610238552,0.03145177610238552,observed
R7,流出率,40,福岡県,4010,直方・鞍手,包括期,5,40,福岡県,4003,宗像,0.02402427120473889,0.02402427120473889,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,1,40,福岡県,4010,直方・鞍手,0.42766798599948574,0.42766798599948574,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,2,40,福岡県,4012,北九州,0.3400202016198771,0.3400202016198771,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,3,40,福岡県,4009,飯塚,0.06470820850537566,0.06470820850537566,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,4,40,福岡県,4002,粕屋,0.05915610164671581,0.05915610164671581,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,5,40,福岡県,4011,田川,0.03481619426890072,0.03481619426890072,observed
R7,流出率,40,福岡県,4010,直方・鞍手,慢性期,6,40,福岡県,4003,宗像,0.024659955451940597,0.024659955451940597,observed
R7,流入率,40,福岡県,4011,田川,高度急性期+急性期,1,40,福岡県,4011,田川,0.9305887902673914,0.9305887902673914,observed
R7,流入率,40,福岡県,4011,田川,高度急性期+急性期,2,40,福岡県,4009,飯塚,0.03774368458105463,0.03774368458105463,observed
R7,流入率,40,福岡県,4011,田川,包括期,1,40,福岡県,4011,田川,0.9258930922010125,0.9258930922010125,observed
R7,流入率,40,福岡県,4011,田川,包括期,2,40,福岡県,4009,飯塚,0.0351960069410746,0.0351960069410746,observed
R7,流入率,40,福岡県,4011,田川,包括期,3,40,福岡県,4012,北九州,0.0170471681628886,0.0170471681628886,observed
R7,流入率,40,福岡県,4011,田川,慢性期,1,40,福岡県,4011,田川,0.789997241139909,0.789997241139909,observed
R7,流入率,40,福岡県,4011,田川,慢性期,2,40,福岡県,4009,飯塚,0.06488594377145708,0.06488594377145708,observed
R7,流入率,40,福岡県,4011,田川,慢性期,3,40,福岡県,4012,北九州,0.048519198689981474,0.048519198689981474,observed
R7,流入率,40,福岡県,4011,田川,慢性期,4,40,福岡県,4010,直方・鞍手,0.04087291201013926,0.04087291201013926,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,1,40,福岡県,4011,田川,0.5241874402485447,0.5241874402485447,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,2,40,福岡県,4009,飯塚,0.31455672442714444,0.31455672442714444,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,3,40,福岡県,4012,北九州,0.06425759125116656,0.06425759125116656,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,4,40,福岡県,4001,福岡・糸島,0.03931461455413657,0.03931461455413657,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,5,40,福岡県,4013,京築,0.020576638371477263,0.020576638371477263,observed
R7,流出率,40,福岡県,4011,田川,高度急性期+急性期,6,40,福岡県,4010,直方・鞍手,0.020558296496643577,0.020558296496643577,observed
R7,流出率,40,福岡県,4011,田川,包括期,1,40,福岡県,4011,田川,0.7405360244197958,0.7405360244197958,observed
R7,流出率,40,福岡県,4011,田川,包括期,2,40,福岡県,4009,飯塚,0.11493096426802452,0.11493096426802452,observed
R7,流出率,40,福岡県,4011,田川,包括期,3,40,福岡県,4012,北九州,0.04254912482921747,0.04254912482921747,observed
R7,流出率,40,福岡県,4011,田川,包括期,4,40,福岡県,4010,直方・鞍手,0.03019367846267832,0.03019367846267832,observed
R7,流出率,40,福岡県,4011,田川,包括期,5,40,福岡県,4001,福岡・糸島,0.030158496428917745,0.030158496428917745,observed
R7,流出率,40,福岡県,4011,田川,包括期,6,40,福岡県,4013,京築,0.02375770498143051,0.02375770498143051,observed
R7,流出率,40,福岡県,4011,田川,慢性期,1,40,福岡県,4011,田川,0.5759807613122769,0.5759807613122769,observed
R7,流出率,40,福岡県,4011,田川,慢性期,2,40,福岡県,4013,京築,0.14720928102644548,0.14720928102644548,observed
R7,流出率,40,福岡県,4011,田川,慢性期,3,40,福岡県,4012,北九州,0.09763249077347444,0.09763249077347444,observed
R7,流出率,40,福岡県,4011,田川,慢性期,4,40,福岡県,4009,飯塚,0.0836396212119426,0.0836396212119426,observed
R7,流出率,40,福岡県,4011,田川,慢性期,5,40,福岡県,4002,粕屋,0.031629734772656605,0.031629734772656605,observed
R7,流出率,40,福岡県,4011,田川,慢性期,6,40,福岡県,4008,有明,0.019323584809115092,0.019323584809115092,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,1,40,福岡県,4012,北九州,0.8599472354898056,0.8599472354898056,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,2,40,福岡県,4013,京築,0.05396867440322452,0.05396867440322452,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,3,40,福岡県,4010,直方・鞍手,0.02570746630242579,0.02570746630242579,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,4,40,福岡県,4003,宗像,0.008212125734028816,0.008212125734028816,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,5,44,大分県,4409,北部,0.008095626779635568,0.008095626779635568,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,6,40,福岡県,4011,田川,0.007751304908151523,0.007751304908151523,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,7,35,山口県,3506,下関,0.007648570260515041,0.007648570260515041,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,8,40,福岡県,4001,福岡・糸島,0.0044236992756794226,0.0044236992756794226,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,9,40,福岡県,4009,飯塚,0.0030244394843613022,0.0030244394843613022,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,10,44,大分県,4403,中部,0.0015315730386400736,0.0015315730386400736,observed
R7,流入率,40,福岡県,4012,北九州,高度急性期+急性期,11,40,福岡県,4002,粕屋,0.0011418979325408442,0.0011418979325408442,observed
R7,流入率,40,福岡県,4012,北九州,包括期,1,40,福岡県,4012,北九州,0.9224849652044341,0.9224849652044341,observed
R7,流入率,40,福岡県,4012,北九州,包括期,2,40,福岡県,4013,京築,0.029185900457289183,0.029185900457289183,observed
R7,流入率,40,福岡県,4012,北九州,包括期,3,40,福岡県,4010,直方・鞍手,0.014246075104279785,0.014246075104279785,observed
R7,流入率,40,福岡県,4012,北九州,包括期,4,40,福岡県,4011,田川,0.005134774645535581,0.005134774645535581,observed
R7,流入率,40,福岡県,4012,北九州,包括期,5,40,福岡県,4003,宗像,0.005110965164652968,0.005110965164652968,observed
R7,流入率,40,福岡県,4012,北九州,包括期,6,44,大分県,4409,北部,0.004061407691979935,0.004061407691979935,observed
R7,流入率,40,福岡県,4012,北九州,包括期,7,35,山口県,3506,下関,0.0034778252617020332,0.0034778252617020332,observed
R7,流入率,40,福岡県,4012,北九州,包括期,8,40,福岡県,4001,福岡・糸島,0.0028723567201341836,0.0028723567201341836,observed
R7,流入率,40,福岡県,4012,北九州,包括期,9,40,福岡県,4009,飯塚,0.0015218070354444987,0.0015218070354444987,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,1,40,福岡県,4012,北九州,0.9375780967426023,0.9375780967426023,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,2,40,福岡県,4010,直方・鞍手,0.02249340631856493,0.02249340631856493,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,3,40,福岡県,4013,京築,0.013630958451214741,0.013630958451214741,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,4,40,福岡県,4011,田川,0.0075458503961206335,0.0075458503961206335,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,5,35,山口県,3506,下関,0.0027505947955537794,0.0027505947955537794,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,6,40,福岡県,4009,飯塚,0.0024252274801289638,0.0024252274801289638,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,7,40,福岡県,4003,宗像,0.0016843725157036234,0.0016843725157036234,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,8,40,福岡県,4001,福岡・糸島,0.001661682953574211,0.001661682953574211,observed
R7,流入率,40,福岡県,4012,北九州,慢性期,9,40,福岡県,4002,粕屋,0.00142014441878789,0.00142014441878789,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,1,40,福岡県,4012,北九州,0.9475764468002822,0.9475764468002822,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,2,40,福岡県,4001,福岡・糸島,0.017504827628591936,0.017504827628591936,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,3,40,福岡県,4010,直方・鞍手,0.008985764097651814,0.008985764097651814,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,4,40,福岡県,4009,飯塚,0.0033487135727640525,0.0033487135727640525,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,5,40,福岡県,4003,宗像,0.002983809008722097,0.002983809008722097,observed
R7,流出率,40,福岡県,4012,北九州,高度急性期+急性期,6,40,福岡県,4013,京築,0.002385783856393641,0.002385783856393641,observed
