area_code,area_name,pref_code,pref_name,bed_function,plan_2025_r6,actual_2025_r7,actual_2024_r6,actual_2024_r7,need_2025
3805,八幡浜・大洲,38,愛媛県,合計,1535,1492,1546,1492,1681
3805,八幡浜・大洲,38,愛媛県,高度急性期,0,0,0,0,59
3805,八幡浜・大洲,38,愛媛県,急性期,724,778,818,778,486
3805,八幡浜・大洲,38,愛媛県,回復期,352,317,352,317,693
3805,八幡浜・大洲,38,愛媛県,慢性期,459,397,376,397,443
3806,宇和島,38,愛媛県,合計,1555,1523,1523,1523,1297
3806,宇和島,38,愛媛県,高度急性期,70,20,30,20,120
3806,宇和島,38,愛媛県,急性期,742,792,782,792,418
3806,宇和島,38,愛媛県,回復期,329,297,297,297,454
3806,宇和島,38,愛媛県,慢性期,414,414,414,414,305
3901,安芸,39,高知県,合計,609,561,561,561,629
3901,安芸,39,高知県,高度急性期,3,3,3,3,0
3901,安芸,39,高知県,急性期,214,214,214,214,199
3901,安芸,39,高知県,回復期,128,109,168,109,205
3901,安芸,39,高知県,慢性期,264,235,176,235,225
3902,中央,39,高知県,合計,10018,10116,10448,10116,8762
3902,中央,39,高知県,高度急性期,818,1048,991,1048,834
3902,中央,39,高知県,急性期,3482,3351,3770,3351,2065
3902,中央,39,高知県,回復期,1449,1549,1386,1549,2493
3902,中央,39,高知県,慢性期,4269,4168,4301,4168,3370
3903,高幡,39,高知県,合計,655,685,655,685,761
3903,高幡,39,高知県,高度急性期,0,0,0,0,0
3903,高幡,39,高知県,急性期,234,234,234,234,265
3903,高幡,39,高知県,回復期,209,209,209,209,227
3903,高幡,39,高知県,慢性期,212,242,212,242,269
3904,幡多,39,高知県,合計,1183,1162,1162,1162,1100
3904,幡多,39,高知県,高度急性期,6,6,6,6,6
3904,幡多,39,高知県,急性期,456,456,476,456,331
3904,幡多,39,高知県,回復期,259,238,218,238,361
3904,幡多,39,高知県,慢性期,462,462,462,462,402
4001,福岡・糸島,40,福岡県,合計,18526,18420,18679,18420,20976
4001,福岡・糸島,40,福岡県,高度急性期,4054,4014,4021,4014,2958
4001,福岡・糸島,40,福岡県,急性期,6548,6676,6725,6676,7751
4001,福岡・糸島,40,福岡県,回復期,3964,3760,3694,3760,6235
4001,福岡・糸島,40,福岡県,慢性期,3960,3970,4239,3970,4032
4002,粕屋,40,福岡県,合計,3189,3297,3212,3297,3406
4002,粕屋,40,福岡県,高度急性期,78,78,78,78,219
4002,粕屋,40,福岡県,急性期,1045,1076,1065,1076,777
4002,粕屋,40,福岡県,回復期,609,593,566,593,1333
4002,粕屋,40,福岡県,慢性期,1457,1550,1503,1550,1077
4003,宗像,40,福岡県,合計,1419,1340,1400,1340,1679
4003,宗像,40,福岡県,高度急性期,38,38,38,38,82
4003,宗像,40,福岡県,急性期,527,569,527,569,458
4003,宗像,40,福岡県,回復期,320,295,301,295,679
4003,宗像,40,福岡県,慢性期,534,438,534,438,460
4004,筑紫,40,福岡県,合計,3482,3465,3550,3465,4104
4004,筑紫,40,福岡県,高度急性期,423,376,376,376,409
4004,筑紫,40,福岡県,急性期,1498,1488,1527,1488,1274
4004,筑紫,40,福岡県,回復期,705,716,663,716,1499
4004,筑紫,40,福岡県,慢性期,856,885,984,885,922
4005,朝倉,40,福岡県,合計,954,954,1118,954,1190
4005,朝倉,40,福岡県,高度急性期,6,6,6,6,62
4005,朝倉,40,福岡県,急性期,338,338,342,338,364
4005,朝倉,40,福岡県,回復期,180,180,180,180,462
4005,朝倉,40,福岡県,慢性期,430,430,590,430,302
4006,久留米,40,福岡県,合計,7070,6918,6991,6918,6086
4006,久留米,40,福岡県,高度急性期,1178,1178,1178,1178,849
4006,久留米,40,福岡県,急性期,2786,2723,2755,2723,2095
4006,久留米,40,福岡県,回復期,1125,1052,1140,1052,1939
4006,久留米,40,福岡県,慢性期,1981,1965,1918,1965,1203
4007,八女・筑後,40,福岡県,合計,1885,1883,1936,1883,1808
4007,八女・筑後,40,福岡県,高度急性期,14,14,14,14,148
4007,八女・筑後,40,福岡県,急性期,786,784,828,784,668
4007,八女・筑後,40,福岡県,回復期,448,448,457,448,627
4007,八女・筑後,40,福岡県,慢性期,637,637,637,637,365
4008,有明,40,福岡県,合計,4096,4164,4246,4164,3463
4008,有明,40,福岡県,高度急性期,85,85,85,85,172
4008,有明,40,福岡県,急性期,1535,1514,1503,1514,812
4008,有明,40,福岡県,回復期,999,1004,1062,1004,1216
4008,有明,40,福岡県,慢性期,1477,1561,1596,1561,1263
4009,飯塚,40,福岡県,合計,2665,2639,2606,2639,2480
4009,飯塚,40,福岡県,高度急性期,123,121,117,121,304
4009,飯塚,40,福岡県,急性期,1301,1272,1329,1272,862
4009,飯塚,40,福岡県,回復期,821,804,759,804,661
4009,飯塚,40,福岡県,慢性期,420,442,401,442,653
4010,直方・鞍手,40,福岡県,合計,1109,1064,1079,1064,1194
4010,直方・鞍手,40,福岡県,高度急性期,0,0,0,0,51
4010,直方・鞍手,40,福岡県,急性期,475,505,505,505,294
4010,直方・鞍手,40,福岡県,回復期,418,373,388,373,471
4010,直方・鞍手,40,福岡県,慢性期,216,186,186,186,378
4011,田川,40,福岡県,合計,1418,1233,1301,1233,1126
4011,田川,40,福岡県,高度急性期,23,17,17,17,61
4011,田川,40,福岡県,急性期,688,664,650,664,290
4011,田川,40,福岡県,回復期,285,285,285,285,473
4011,田川,40,福岡県,慢性期,422,267,349,267,302
4012,北九州,40,福岡県,合計,15624,15236,15973,15236,16066
4012,北九州,40,福岡県,高度急性期,1717,1853,1801,1853,1883
4012,北九州,40,福岡県,急性期,6206,6160,6308,6160,5296
4012,北九州,40,福岡県,回復期,3055,2723,2918,2723,4825
4012,北九州,40,福岡県,慢性期,4646,4500,4946,4500,4062
4013,京築,40,福岡県,合計,1696,1617,1651,1617,1805
4013,京築,40,福岡県,高度急性期,14,82,14,82,119
4013,京築,40,福岡県,急性期,668,623,668,623,373
4013,京築,40,福岡県,回復期,252,192,252,192,703
4013,京築,40,福岡県,慢性期,762,720,717,720,610
4101,中部,41,佐賀県,合計,4698,4677,4774,4677,3825
4101,中部,41,佐賀県,高度急性期,127,127,133,127,372
4101,中部,41,佐賀県,急性期,2273,2236,2399,2236,1168
4101,中部,41,佐賀県,回復期,974,1058,991,1058,1430
4101,中部,41,佐賀県,慢性期,1324,1256,1251,1256,855
4102,東部,41,佐賀県,合計,1777,2075,1717,2075,1348
4102,東部,41,佐賀県,高度急性期,20,20,20,20,31
4102,東部,41,佐賀県,急性期,458,400,458,400,286
4102,東部,41,佐賀県,回復期,420,516,420,516,472
4102,東部,41,佐賀県,慢性期,879,1139,819,1139,559
4103,北部,41,佐賀県,合計,1437,1411,1566,1411,1185
4103,北部,41,佐賀県,高度急性期,16,16,16,16,101
4103,北部,41,佐賀県,急性期,727,710,727,710,378
4103,北部,41,佐賀県,回復期,285,229,264,229,269
4103,北部,41,佐賀県,慢性期,409,456,559,456,437
4104,西部,41,佐賀県,合計,852,843,852,843,719
4104,西部,41,佐賀県,高度急性期,0,0,0,0,32
4104,西部,41,佐賀県,急性期,397,388,397,388,171
4104,西部,41,佐賀県,回復期,189,189,189,189,244
4104,西部,41,佐賀県,慢性期,266,266,266,266,272
4105,南部,41,佐賀県,合計,2298,2299,2283,2299,2001
4105,南部,41,佐賀県,高度急性期,86,86,86,86,161
4105,南部,41,佐賀県,急性期,1103,1033,1102,1033,635
4105,南部,41,佐賀県,回復期,429,383,414,383,684
4105,南部,41,佐賀県,慢性期,680,797,681,797,521
4201,長崎,42,長崎県,合計,7241,6988,7386,6988,7401
4201,長崎,42,長崎県,高度急性期,810,804,902,804,651
4201,長崎,42,長崎県,急性期,2748,2632,2801,2632,2437
4201,長崎,42,長崎県,回復期,1569,1515,1572,1515,2537
4201,長崎,42,長崎県,慢性期,2114,2037,2111,2037,1776
4202,佐世保県北,42,長崎県,合計,4134,4139,4230,4139,3511
4202,佐世保県北,42,長崎県,高度急性期,302,298,307,298,319
4202,佐世保県北,42,長崎県,急性期,1841,1907,1939,1907,1086
4202,佐世保県北,42,長崎県,回復期,812,765,794,765,1242
4202,佐世保県北,42,長崎県,慢性期,1179,1169,1190,1169,864
4203,県央,42,長崎県,合計,3910,3872,3912,3872,3560
4203,県央,42,長崎県,高度急性期,294,294,294,294,359
4203,県央,42,長崎県,急性期,1451,1379,1451,1379,1063
4203,県央,42,長崎県,回復期,507,526,507,526,993
4203,県央,42,長崎県,慢性期,1658,1673,1660,1673,1145
4204,県南,42,長崎県,合計,1664,1618,1686,1618,1435
4204,県南,42,長崎県,高度急性期,8,8,8,8,96
4204,県南,42,長崎県,急性期,749,722,771,722,491
4204,県南,42,長崎県,回復期,420,420,420,420,475
4204,県南,42,長崎県,慢性期,487,468,487,468,373
4206,五島,42,長崎県,合計,460,442,460,442,337
4206,五島,42,長崎県,高度急性期,0,0,0,0,18
4206,五島,42,長崎県,急性期,194,244,194,244,116
4206,五島,42,長崎県,回復期,218,150,218,150,154
4206,五島,42,長崎県,慢性期,48,48,48,48,49
4207,上五島,42,長崎県,合計,190,190,154,190,130
4207,上五島,42,長崎県,高度急性期,0,0,0,0,0
4207,上五島,42,長崎県,急性期,140,140,104,140,51
4207,上五島,42,長崎県,回復期,50,50,50,50,54
4207,上五島,42,長崎県,慢性期,0,0,0,0,25
4208,壱岐,42,長崎県,合計,343,343,343,343,265
4208,壱岐,42,長崎県,高度急性期,0,0,0,0,0
4208,壱岐,42,長崎県,急性期,134,134,134,134,74
4208,壱岐,42,長崎県,回復期,83,83,83,83,94
4208,壱岐,42,長崎県,慢性期,126,126,126,126,97
4209,対馬,42,長崎県,合計,240,236,236,236,223
4209,対馬,42,長崎県,高度急性期,0,0,0,0,14
4209,対馬,42,長崎県,急性期,140,136,184,136,82
4209,対馬,42,長崎県,回復期,100,100,52,100,111
4209,対馬,42,長崎県,慢性期,0,0,0,0,16
4302,宇城,43,熊本県,合計,1086,1070,1086,1070,997
4302,宇城,43,熊本県,高度急性期,0,0,0,0,25
4302,宇城,43,熊本県,急性期,337,321,337,321,214
4302,宇城,43,熊本県,回復期,348,348,348,348,356
4302,宇城,43,熊本県,慢性期,401,401,401,401,402
4303,有明,43,熊本県,合計,1669,1625,1641,1625,1296
4303,有明,43,熊本県,高度急性期,38,38,20,38,83
4303,有明,43,熊本県,急性期,646,653,668,653,359
4303,有明,43,熊本県,回復期,402,361,361,361,399
4303,有明,43,熊本県,慢性期,583,573,592,573,455
4304,鹿本,43,熊本県,合計,710,617,674,617,486
4304,鹿本,43,熊本県,高度急性期,0,0,6,0,33
4304,鹿本,43,熊本県,急性期,334,315,334,315,147
4304,鹿本,43,熊本県,回復期,152,135,135,135,207
4304,鹿本,43,熊本県,慢性期,224,167,199,167,99
4305,菊池,43,熊本県,合計,2290,2264,2329,2264,1684
4305,菊池,43,熊本県,高度急性期,0,0,0,0,64
4305,菊池,43,熊本県,急性期,623,637,623,637,453
4305,菊池,43,熊本県,回復期,606,587,576,587,578
4305,菊池,43,熊本県,慢性期,1061,1040,1130,1040,589
4306,阿蘇,43,熊本県,合計,832,622,832,622,447
4306,阿蘇,43,熊本県,高度急性期,0,0,0,0,20
4306,阿蘇,43,熊本県,急性期,276,215,276,215,119
4306,阿蘇,43,熊本県,回復期,80,111,80,111,110
4306,阿蘇,43,熊本県,慢性期,476,296,476,296,198
4308,八代,43,熊本県,合計,1806,1705,1720,1705,1354
4308,八代,43,熊本県,高度急性期,111,111,111,111,113
4308,八代,43,熊本県,急性期,869,807,851,807,440
4308,八代,43,熊本県,回復期,432,389,378,389,419
4308,八代,43,熊本県,慢性期,394,398,380,398,382
4309,芦北,43,熊本県,合計,1057,1048,1069,1048,746
4309,芦北,43,熊本県,高度急性期,10,10,10,10,35
4309,芦北,43,熊本県,急性期,293,299,305,299,160
4309,芦北,43,熊本県,回復期,226,226,226,226,199
4309,芦北,43,熊本県,慢性期,528,513,528,513,352
4310,球磨,43,熊本県,合計,1098,1092,1103,1092,833
4310,球磨,43,熊本県,高度急性期,8,8,8,8,67
4310,球磨,43,熊本県,急性期,536,536,541,536,240
4310,球磨,43,熊本県,回復期,183,227,183,227,234
4310,球磨,43,熊本県,慢性期,371,321,371,321,292
4311,天草,43,熊本県,合計,2104,2086,2085,2086,1362
4311,天草,43,熊本県,高度急性期,8,8,8,8,59
4311,天草,43,熊本県,急性期,589,542,626,542,310
4311,天草,43,熊本県,回復期,418,376,358,376,316
4311,天草,43,熊本県,慢性期,1089,1160,1093,1160,677
4312,熊本・上益城,43,熊本県,合計,12757,12739,12865,12739,11819
4312,熊本・上益城,43,熊本県,高度急性期,2471,2471,2505,2471,1376
4312,熊本・上益城,43,熊本県,急性期,3610,3713,3719,3713,3565
4312,熊本・上益城,43,熊本県,回復期,3879,3265,3669,3265,4232
4312,熊本・上益城,43,熊本県,慢性期,2797,3290,2972,3290,2646
4401,東部,44,大分県,合計,3796,3736,3825,3736,3277
4401,東部,44,大分県,高度急性期,339,342,345,342,265
4401,東部,44,大分県,急性期,1650,1618,1648,1618,996
4401,東部,44,大分県,回復期,741,766,766,766,1223
4401,東部,44,大分県,慢性期,1066,1010,1066,1010,793
4403,中部,44,大分県,合計,7386,7021,7277,7021,7338
4403,中部,44,大分県,高度急性期,838,887,895,887,759
4403,中部,44,大分県,急性期,3766,3548,3714,3548,2545
4403,中部,44,大分県,回復期,1652,1453,1473,1453,2571
4403,中部,44,大分県,慢性期,1130,1133,1195,1133,1463
4405,南部,44,大分県,合計,1020,994,1107,994,940
4405,南部,44,大分県,高度急性期,0,0,0,0,60
4405,南部,44,大分県,急性期,696,657,701,657,305
4405,南部,44,大分県,回復期,258,224,306,224,447
4405,南部,44,大分県,慢性期,66,113,100,113,128
4406,豊肥,44,大分県,合計,837,748,945,748,608
4406,豊肥,44,大分県,高度急性期,0,0,0,0,33
4406,豊肥,44,大分県,急性期,448,465,520,465,177
4406,豊肥,44,大分県,回復期,265,206,348,206,223
4406,豊肥,44,大分県,慢性期,124,77,77,77,175
4408,西部,44,大分県,合計,1157,1105,1182,1105,810
4408,西部,44,大分県,高度急性期,8,8,8,8,55
4408,西部,44,大分県,急性期,503,463,564,463,245
4408,西部,44,大分県,回復期,471,481,435,481,369
4408,西部,44,大分県,慢性期,175,153,175,153,141
4409,北部,44,大分県,合計,2034,2028,2127,2028,1676
4409,北部,44,大分県,高度急性期,25,21,9,21,123
4409,北部,44,大分県,急性期,1075,1025,1093,1025,640
4409,北部,44,大分県,回復期,494,542,520,542,558
4409,北部,44,大分県,慢性期,440,440,505,440,355
4501,宮崎東諸県,45,宮崎県,合計,4990,4993,5002,4993,4446
4501,宮崎東諸県,45,宮崎県,高度急性期,669,672,672,672,558
4501,宮崎東諸県,45,宮崎県,急性期,2446,2381,2494,2381,1602
4501,宮崎東諸県,45,宮崎県,回復期,859,811,789,811,1324
4501,宮崎東諸県,45,宮崎県,慢性期,1016,1129,1047,1129,962
4502,都城北諸県,45,宮崎県,合計,2541,2517,2484,2517,1913
4502,都城北諸県,45,宮崎県,高度急性期,33,33,33,33,218
4502,都城北諸県,45,宮崎県,急性期,1783,1676,1726,1676,676
4502,都城北諸県,45,宮崎県,回復期,363,319,363,319,740
4502,都城北諸県,45,宮崎県,慢性期,362,489,362,489,279
4503,延岡西臼杵,45,宮崎県,合計,1779,1737,1768,1737,1357
4503,延岡西臼杵,45,宮崎県,高度急性期,108,117,117,117,108
4503,延岡西臼杵,45,宮崎県,急性期,972,976,1007,976,418
4503,延岡西臼杵,45,宮崎県,回復期,360,305,305,305,522
4503,延岡西臼杵,45,宮崎県,慢性期,339,339,339,339,309
4504,日南串間,45,宮崎県,合計,953,926,1029,926,879
4504,日南串間,45,宮崎県,高度急性期,4,4,4,4,37
4504,日南串間,45,宮崎県,急性期,381,381,491,381,165
4504,日南串間,45,宮崎県,回復期,110,112,112,112,270
4504,日南串間,45,宮崎県,慢性期,458,429,422,429,407
4505,西諸,45,宮崎県,合計,773,902,801,902,796
4505,西諸,45,宮崎県,高度急性期,0,0,0,0,27
4505,西諸,45,宮崎県,急性期,361,390,361,390,164
4505,西諸,45,宮崎県,回復期,207,238,219,238,399
4505,西諸,45,宮崎県,慢性期,205,274,221,274,206
4506,西都児湯,45,宮崎県,合計,1037,1073,977,1073,910
4506,西都児湯,45,宮崎県,高度急性期,0,0,0,0,18
4506,西都児湯,45,宮崎県,急性期,508,560,448,560,152
4506,西都児湯,45,宮崎県,回復期,96,69,96,69,416
4506,西都児湯,45,宮崎県,慢性期,433,444,433,444,324
4507,日向入郷,45,宮崎県,合計,824,820,811,820,747
4507,日向入郷,45,宮崎県,高度急性期,0,0,0,0,36
4507,日向入郷,45,宮崎県,急性期,428,464,445,464,181
4507,日向入郷,45,宮崎県,回復期,190,210,190,210,349
4507,日向入郷,45,宮崎県,慢性期,206,146,176,146,181
4601,鹿児島,46,鹿児島県,合計,11073,11129,10989,11129,8884
4601,鹿児島,46,鹿児島県,高度急性期,1603,1505,1711,1505,982
4601,鹿児島,46,鹿児島県,急性期,4068,4096,3864,4096,2778
4601,鹿児島,46,鹿児島県,回復期,2727,2852,2718,2852,2880
4601,鹿児島,46,鹿児島県,慢性期,2675,2676,2696,2676,2244
4603,南薩,46,鹿児島県,合計,2192,2139,2215,2139,1845
4603,南薩,46,鹿児島県,高度急性期,4,4,4,4,69
4603,南薩,46,鹿児島県,急性期,855,744,847,744,353
4603,南薩,46,鹿児島県,回復期,740,702,761,702,774
4603,南薩,46,鹿児島県,慢性期,593,689,603,689,649
4605,川薩,46,鹿児島県,合計,1526,1444,1454,1444,1356
4605,川薩,46,鹿児島県,高度急性期,6,6,6,6,77
4605,川薩,46,鹿児島県,急性期,753,702,707,702,422
4605,川薩,46,鹿児島県,回復期,309,310,307,310,499
4605,川薩,46,鹿児島県,慢性期,458,426,434,426,358
4606,出水,46,鹿児島県,合計,890,888,892,888,753
4606,出水,46,鹿児島県,高度急性期,6,6,6,6,53
4606,出水,46,鹿児島県,急性期,394,371,394,371,176
4606,出水,46,鹿児島県,回復期,252,260,254,260,297
4606,出水,46,鹿児島県,慢性期,238,251,238,251,227
4607,姶良・伊佐,46,鹿児島県,合計,3603,3524,3689,3524,2922
4607,姶良・伊佐,46,鹿児島県,高度急性期,10,10,10,10,125
4607,姶良・伊佐,46,鹿児島県,急性期,1420,1363,1431,1363,699
4607,姶良・伊佐,46,鹿児島県,回復期,816,782,817,782,1093
4607,姶良・伊佐,46,鹿児島県,慢性期,1357,1369,1431,1369,1005
4609,曽於,46,鹿児島県,合計,629,643,638,643,664
4609,曽於,46,鹿児島県,高度急性期,0,0,0,0,17
4609,曽於,46,鹿児島県,急性期,226,244,225,244,125
4609,曽於,46,鹿児島県,回復期,95,124,105,124,249
4609,曽於,46,鹿児島県,慢性期,308,275,308,275,273
4610,肝属,46,鹿児島県,合計,1772,1806,1810,1806,1730
4610,肝属,46,鹿児島県,高度急性期,60,98,56,98,114
4610,肝属,46,鹿児島県,急性期,901,873,945,873,450
4610,肝属,46,鹿児島県,回復期,511,492,466,492,570
4610,肝属,46,鹿児島県,慢性期,300,343,343,343,596
4611,熊毛,46,鹿児島県,合計,419,419,419,419,525
4611,熊毛,46,鹿児島県,高度急性期,45,47,0,47,25
4611,熊毛,46,鹿児島県,急性期,173,171,218,171,158
4611,熊毛,46,鹿児島県,回復期,151,107,107,107,214
4611,熊毛,46,鹿児島県,慢性期,50,94,94,94,128
4612,奄美,46,鹿児島県,合計,1649,1751,1722,1751,1265
4612,奄美,46,鹿児島県,高度急性期,18,18,18,18,78
4612,奄美,46,鹿児島県,急性期,871,984,865,984,373
4612,奄美,46,鹿児島県,回復期,303,311,322,311,472
4612,奄美,46,鹿児島県,慢性期,457,438,517,438,342
4701,北部,47,沖縄県,合計,1447,1344,1447,1344,1116
4701,北部,47,沖縄県,高度急性期,24,20,24,20,83
4701,北部,47,沖縄県,急性期,461,372,461,372,312
4701,北部,47,沖縄県,回復期,218,220,218,220,326
4701,北部,47,沖縄県,慢性期,744,732,744,732,395
4702,中部,47,沖縄県,合計,4144,4922,4189,4922,4992
4702,中部,47,沖縄県,高度急性期,215,997,215,997,561
4702,中部,47,沖縄県,急性期,1811,1598,1798,1598,1639
4702,中部,47,沖縄県,回復期,1171,1155,1127,1155,1691
4702,中部,47,沖縄県,慢性期,947,1172,1049,1172,1101
4703,南部,47,沖縄県,合計,6719,6573,6901,6573,8332
4703,南部,47,沖縄県,高度急性期,997,411,983,411,1111
4703,南部,47,沖縄県,急性期,3267,3182,3294,3182,3172
4703,南部,47,沖縄県,回復期,1088,1329,1177,1329,2350
4703,南部,47,沖縄県,慢性期,1367,1651,1447,1651,1699
4704,宮古,47,沖縄県,合計,620,601,621,601,414
4704,宮古,47,沖縄県,高度急性期,17,4,18,4,39
4704,宮古,47,沖縄県,急性期,285,250,285,250,150
4704,宮古,47,沖縄県,回復期,19,66,19,66,118
4704,宮古,47,沖縄県,慢性期,299,281,299,281,107
4705,八重山,47,沖縄県,合計,429,380,439,380,426
4705,八重山,47,沖縄県,高度急性期,23,23,23,23,37
4705,八重山,47,沖縄県,急性期,318,269,306,269,154
4705,八重山,47,沖縄県,回復期,44,44,66,44,189
4705,八重山,47,沖縄県,慢性期,44,44,44,44,46
