published_fy,pref_code,pref_name,area_code,area_name,demand_category,year,year_label,receipts_per_month
R7,02,青森県,0205,上十三地域,在宅（訪問診療）,2030,2030年度（現状投影）,939.0157295962912
R7,02,青森県,0205,上十三地域,在宅（訪問診療）,2035,2035年度（現状投影）,1017.4168059121662
R7,02,青森県,0205,上十三地域,在宅（訪問診療）,2040,2040年度（現状投影）,1097.744251023764
R7,02,青森県,0205,上十三地域,在宅（訪問診療）,2045,2045年度（現状投影）,1142.1135161314778
R7,02,青森県,0205,上十三地域,在宅（訪問診療）,2050,2050年度（現状投影）,1105.7722259096217
R7,02,青森県,0205,上十三地域,外来,2024,2024年度,109687.41666666667
R7,02,青森県,0205,上十三地域,外来,2030,2030年度（現状投影）,104886.24735600522
R7,02,青森県,0205,上十三地域,外来,2035,2035年度（現状投影）,99986.37872805704
R7,02,青森県,0205,上十三地域,外来,2040,2040年度（現状投影）,94202.48211943304
R7,02,青森県,0205,上十三地域,外来,2045,2045年度（現状投影）,87873.04346582702
R7,02,青森県,0205,上十三地域,外来,2050,2050年度（現状投影）,81616.44491773617
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2024,2024年度,171.41666666666666
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2030,2030年度（現状投影）,195.63760246497182
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2035,2035年度（現状投影）,212.56277151989562
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2040,2040年度（現状投影）,233.37967970795881
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2045,2045年度（現状投影）,247.2804052126495
R7,02,青森県,0206,下北地域,在宅（訪問診療）,2050,2050年度（現状投影）,237.9204427930144
R7,02,青森県,0206,下北地域,外来,2024,2024年度,38003
R7,02,青森県,0206,下北地域,外来,2030,2030年度（現状投影）,34884.56380631063
R7,02,青森県,0206,下北地域,外来,2035,2035年度（現状投影）,32487.47487774009
R7,02,青森県,0206,下北地域,外来,2040,2040年度（現状投影）,29854.46708993044
R7,02,青森県,0206,下北地域,外来,2045,2045年度（現状投影）,27150.95549667497
R7,02,青森県,0206,下北地域,外来,2050,2050年度（現状投影）,24562.932342848577
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2024,2024年度,3382.916666666667
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2030,2030年度（現状投影）,4009.2220714106124
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2035,2035年度（現状投影）,4418.367591780426
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2040,2040年度（現状投影）,4854.199709440318
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2045,2045年度（現状投影）,5150.7319968747215
R7,03,岩手県,0301,盛岡,在宅（訪問診療）,2050,2050年度（現状投影）,5145.081032834521
R7,03,岩手県,0301,盛岡,外来,2024,2024年度,335891.24999999994
R7,03,岩手県,0301,盛岡,外来,2030,2030年度（現状投影）,331873.0933796117
R7,03,岩手県,0301,盛岡,外来,2035,2035年度（現状投影）,322186.2786747932
R7,03,岩手県,0301,盛岡,外来,2040,2040年度（現状投影）,309464.1319349056
R7,03,岩手県,0301,盛岡,外来,2045,2045年度（現状投影）,294989.6972469923
R7,03,岩手県,0301,盛岡,外来,2050,2050年度（現状投影）,280163.9352533663
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2024,2024年度,832.4999999999999
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2030,2030年度（現状投影）,893.0579599741261
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2035,2035年度（現状投影）,935.8672703557625
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2040,2040年度（現状投影）,983.9982640298967
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2045,2045年度（現状投影）,1019.6553941118378
R7,03,岩手県,0302,岩手中部,在宅（訪問診療）,2050,2050年度（現状投影）,999.9297433963757
R7,03,岩手県,0302,岩手中部,外来,2024,2024年度,148323.3333333333
R7,03,岩手県,0302,岩手中部,外来,2030,2030年度（現状投影）,142185.91639920147
R7,03,岩手県,0302,岩手中部,外来,2035,2035年度（現状投影）,136510.5260341412
R7,03,岩手県,0302,岩手中部,外来,2040,2040年度（現状投影）,130234.80312060223
R7,03,岩手県,0302,岩手中部,外来,2045,2045年度（現状投影）,123819.92929045406
R7,03,岩手県,0302,岩手中部,外来,2050,2050年度（現状投影）,117450.86550213175
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2024,2024年度,278.5
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2030,2030年度（現状投影）,293.178099149593
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2035,2035年度（現状投影）,299.33203803203213
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2040,2040年度（現状投影）,312.12826869345383
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2045,2045年度（現状投影）,322.3320421688164
R7,03,岩手県,0303,胆江,在宅（訪問診療）,2050,2050年度（現状投影）,311.7905123046927
R7,03,岩手県,0303,胆江,外来,2024,2024年度,86743.66666666669
R7,03,岩手県,0303,胆江,外来,2030,2030年度（現状投影）,81584.88574932763
R7,03,岩手県,0303,胆江,外来,2035,2035年度（現状投影）,77191.47402045043
R7,03,岩手県,0303,胆江,外来,2040,2040年度（現状投影）,72507.98124996187
R7,03,岩手県,0303,胆江,外来,2045,2045年度（現状投影）,67622.96057168425
R7,03,岩手県,0303,胆江,外来,2050,2050年度（現状投影）,62821.359147376235
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2024,2024年度,849.6666666666667
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2030,2030年度（現状投影）,864.5359056357112
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2035,2035年度（現状投影）,870.3640884186882
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2040,2040年度（現状投影）,895.8286361478077
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2045,2045年度（現状投影）,909.0557286113454
R7,03,岩手県,0304,両磐,在宅（訪問診療）,2050,2050年度（現状投影）,870.9902178053363
R7,03,岩手県,0304,両磐,外来,2024,2024年度,80675.75
R7,03,岩手県,0304,両磐,外来,2030,2030年度（現状投影）,73240.04270946514
R7,03,岩手県,0304,両磐,外来,2035,2035年度（現状投影）,68063.3020691404
R7,03,岩手県,0304,両磐,外来,2040,2040年度（現状投影）,62658.12643165031
R7,03,岩手県,0304,両磐,外来,2045,2045年度（現状投影）,57077.24182058577
R7,03,岩手県,0304,両磐,外来,2050,2050年度（現状投影）,51589.98678797597
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2024,2024年度,67.41666666666666
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2030,2030年度（現状投影）,70.0195382267047
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2035,2035年度（現状投影）,70.05768070364297
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2040,2040年度（現状投影）,70.93852040934371
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2045,2045年度（現状投影）,70.55234218765142
R7,03,岩手県,0305,気仙,在宅（訪問診療）,2050,2050年度（現状投影）,66.77161819741569
R7,03,岩手県,0305,気仙,外来,2024,2024年度,33107.916666666664
R7,03,岩手県,0305,気仙,外来,2030,2030年度（現状投影）,30463.92447906083
R7,03,岩手県,0305,気仙,外来,2035,2035年度（現状投影）,28109.530834575213
R7,03,岩手県,0305,気仙,外来,2040,2040年度（現状投影）,25730.44993061701
R7,03,岩手県,0305,気仙,外来,2045,2045年度（現状投影）,23413.55169330527
R7,03,岩手県,0305,気仙,外来,2050,2050年度（現状投影）,21148.33074985493
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2024,2024年度,271.9166666666667
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2030,2030年度（現状投影）,286.52787672443736
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2035,2035年度（現状投影）,283.9089552445383
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2040,2040年度（現状投影）,282.4924185972448
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2045,2045年度（現状投影）,275.8820739267466
R7,03,岩手県,0306,釜石,在宅（訪問診療）,2050,2050年度（現状投影）,249.96517052137455
R7,03,岩手県,0306,釜石,外来,2024,2024年度,24794.33333333333
R7,03,岩手県,0306,釜石,外来,2030,2030年度（現状投影）,22453.905342262035
R7,03,岩手県,0306,釜石,外来,2035,2035年度（現状投影）,20309.428498986876
R7,03,岩手県,0306,釜石,外来,2040,2040年度（現状投影）,18261.901156948312
R7,03,岩手県,0306,釜石,外来,2045,2045年度（現状投影）,16342.721696720106
R7,03,岩手県,0306,釜石,外来,2050,2050年度（現状投影）,14569.692151971793
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2024,2024年度,126.66666666666666
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2030,2030年度（現状投影）,136.8859224751307
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2035,2035年度（現状投影）,141.1367385291815
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2040,2040年度（現状投影）,141.18979414943664
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2045,2045年度（現状投影）,139.67416531524296
R7,03,岩手県,0307,宮古,在宅（訪問診療）,2050,2050年度（現状投影）,129.52478588712762
R7,03,岩手県,0307,宮古,外来,2024,2024年度,44110.08333333334
R7,03,岩手県,0307,宮古,外来,2030,2030年度（現状投影）,40395.83843235453
R7,03,岩手県,0307,宮古,外来,2035,2035年度（現状投影）,36847.57154882533
R7,03,岩手県,0307,宮古,外来,2040,2040年度（現状投影）,33246.19711211603
R7,03,岩手県,0307,宮古,外来,2045,2045年度（現状投影）,29847.981519898276
R7,03,岩手県,0307,宮古,外来,2050,2050年度（現状投影）,26726.554135197275
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2024,2024年度,39.58333333333333
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2030,2030年度（現状投影）,42.80272204863859
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2035,2035年度（現状投影）,44.75694030713525
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2040,2040年度（現状投影）,47.00985541111905
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2045,2045年度（現状投影）,48.23668212286454
R7,03,岩手県,0308,久慈,在宅（訪問診療）,2050,2050年度（現状投影）,46.89612637738024
R7,03,岩手県,0308,久慈,外来,2024,2024年度,24537.916666666664
R7,03,岩手県,0308,久慈,外来,2030,2030年度（現状投影）,22098.704583651437
R7,03,岩手県,0308,久慈,外来,2035,2035年度（現状投影）,20503.470284252384
R7,03,岩手県,0308,久慈,外来,2040,2040年度（現状投影）,18823.681541010297
R7,03,岩手県,0308,久慈,外来,2045,2045年度（現状投影）,17025.53828786265
R7,03,岩手県,0308,久慈,外来,2050,2050年度（現状投影）,15225.05022313738
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2024,2024年度,55.833333333333336
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2030,2030年度（現状投影）,57.45486470574999
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2035,2035年度（現状投影）,56.683571026565296
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2040,2040年度（現状投影）,58.26003580910192
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2045,2045年度（現状投影）,60.20007593362392
R7,03,岩手県,0309,二戸,在宅（訪問診療）,2050,2050年度（現状投影）,57.12648441608396
R7,03,岩手県,0309,二戸,外来,2024,2024年度,29426.083333333332
R7,03,岩手県,0309,二戸,外来,2030,2030年度（現状投影）,26391.003211566094
R7,03,岩手県,0309,二戸,外来,2035,2035年度（現状投影）,24209.395826122713
R7,03,岩手県,0309,二戸,外来,2040,2040年度（現状投影）,21992.30404386277
R7,03,岩手県,0309,二戸,外来,2045,2045年度（現状投影）,19700.37307099161
R7,03,岩手県,0309,二戸,外来,2050,2050年度（現状投影）,17385.995840867537
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2024,2024年度,552.5833333333333
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2030,2030年度（現状投影）,603.2892552240022
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2035,2035年度（現状投影）,655.383330656392
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2040,2040年度（現状投影）,715.0087555067798
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2045,2045年度（現状投影）,745.3663507069548
R7,04,宮城県,0401,仙南,在宅（訪問診療）,2050,2050年度（現状投影）,713.7894722134208
R7,04,宮城県,0401,仙南,外来,2024,2024年度,91408.83333333334
R7,04,宮城県,0401,仙南,外来,2030,2030年度（現状投影）,88120.51940798831
R7,04,宮城県,0401,仙南,外来,2035,2035年度（現状投影）,84498.74767402856
R7,04,宮城県,0401,仙南,外来,2040,2040年度（現状投影）,79730.7983055199
R7,04,宮城県,0401,仙南,外来,2045,2045年度（現状投影）,74317.26762979703
R7,04,宮城県,0401,仙南,外来,2050,2050年度（現状投影）,69213.88044369484
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2024,2024年度,11510.499999999998
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2030,2030年度（現状投影）,14135.826515046925
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2035,2035年度（現状投影）,16119.774857730952
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2040,2040年度（現状投影）,18206.888164828997
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2045,2045年度（現状投影）,19649.032270029486
R7,04,宮城県,0403,仙台,在宅（訪問診療）,2050,2050年度（現状投影）,20075.601965481033
R7,04,宮城県,0403,仙台,外来,2024,2024年度,1122311.0833333333
R7,04,宮城県,0403,仙台,外来,2030,2030年度（現状投影）,1156284.1404869559
R7,04,宮城県,0403,仙台,外来,2035,2035年度（現状投影）,1158378.6632853532
R7,04,宮城県,0403,仙台,外来,2040,2040年度（現状投影）,1150220.4301923944
R7,04,宮城県,0403,仙台,外来,2045,2045年度（現状投影）,1135884.7127598259
R7,04,宮城県,0403,仙台,外来,2050,2050年度（現状投影）,1118069.7518882721
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2024,2024年度,2222.0833333333335
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2030,2030年度（現状投影）,2312.9513578940873
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2035,2035年度（現状投影）,2372.9138440154584
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2040,2040年度（現状投影）,2486.9822310699456
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2045,2045年度（現状投影）,2583.0317772620565
R7,04,宮城県,0406,大崎・栗原,在宅（訪問診療）,2050,2050年度（現状投影）,2482.362157401981
R7,04,宮城県,0406,大崎・栗原,外来,2024,2024年度,166936.58333333337
R7,04,宮城県,0406,大崎・栗原,外来,2030,2030年度（現状投影）,157682.33375340165
R7,04,宮城県,0406,大崎・栗原,外来,2035,2035年度（現状投影）,149550.5892373436
R7,04,宮城県,0406,大崎・栗原,外来,2040,2040年度（現状投影）,140020.21741230172
R7,04,宮城県,0406,大崎・栗原,外来,2045,2045年度（現状投影）,129524.02412791275
R7,04,宮城県,0406,大崎・栗原,外来,2050,2050年度（現状投影）,119653.95446321691
R7,04,宮城県,0409,石巻・登米・気仙沼,在宅（訪問診療）,2024,2024年度,2141.333333333333
